,rating,testimony,itemId,userId
938,2.0,I bought several Alexa’s for Christmas gifts also for myself also bought Amazon Show for Christmas gift also for a my youngest Daugter !,14,2461
939,2.0,This one is the best...I have the dots but this is so nice if you have cameras just ask for that camera and you will get it on the screen.. spend the extra ..,14,1513
940,2.0,"My wife said I’m developing a “Star Trek” home...while I’m still learning what all I can do with this over the regular Echo, I am looking forward to getting my Ring Doorbell installed! Great product, I can rave enough about them!!!",14,2733
941,2.0,A lazy mans drean when it is combined with Alexa. If you get the harmony hub you can really impress with home automation,11,1345
942,2.0,I really enjoy my Fire stick. It's really easy to use.,11,1337
943,2.0,Really cool device! Instantly noticed the difference in quality when I switched from the regular Fire Stick to the Fire TV with 4k.,11,45
944,2.0,Love it! Works great. One in each of the main rooms.,11,20
945,2.0,Works great. Turns H&A up and down. Tv on and off. Lights on and off. All from Alexa. You do have to have apps and special lights.,16,1490
946,2.0,I LOVE Alexa and my Echo device (and Smart Bulb) so much I bought 4 more Echos and 8 more bulbs with more to come soon...,16,3044
947,2.0,"So I went to the store, purchased and gifted.it was a snap.",16,1532
948,2.0,"Love the convenience of being able to turn on a light or other appliances connected to smart switches with voice commands. Also very convenient music streaming, news and weather reports.",16,42
949,2.0,"We replaced our old echo for this one with a smart hub, works great",16,2733
950,1.0,It is a nice hub to use with lights and plugs. Sometimes echo does not work.,16,3650
951,2.0,Speaker was used as a giveaway and everyone wanted it! It was a huge hit at our conference. Would buy again.,16,1808
952,2.0,I bought this for my moms birthday and she loves it.,16,801
953,2.0,I like this smart machine and will recommend to my friends,16,522
954,2.0,"purchased this product while was on sale, very easy to pair, looks well made, very happy with it.",16,627
955,2.0,Love it. It’s a lot of fun. Great speakers too provides a lot of great information and fun too!,16,3582
956,2.0,"Really enjoying this device so far,,,my smart phone is basic Tracfone...currently adding smart lighting...will probably switch to a tablet for controlling and adding to a future (limited) smart home",16,638
957,2.0,"Great item, we love our Echo. If only she could mow the yard for the kids....",16,555
958,2.0,Alexa walks you through every step which I found helpful.,16,1188
959,2.0,We have sonos speakers and a Honeywell Lyric thermostat. It took a little searching on google to get things linked. Now that they are linked we can play music in any room and change our home temperature by using Alexa.,16,411
960,1.5,"I'm not a techie, but after days of trying to hook up, I gave up. I don't know if it was the Echo Plus or my carrier ATT Uverse causing the issue, but it would NOT connect. So, back to the store it went. Even with checking out blogs on the internet for assistance...none of it worked.",16,1161
961,2.0,Alexa Is amazin. I love the features their great.Just love it,16,3261
962,2.0,This speaker is truly amazing and being able to control my lights makes it even better,16,3664
963,2.0,"My new Echo Plus has been a fun find. It is working as advertised, and we are still exploring the many, many ways you can use this device. You do need some tech savvy on apps, wifi, and willingness to do some reading on the various ""skills"" but it is well worth it. Already added an Echo Dot to the mix.",16,601
964,2.0,"Love the knowledge it gives, and easy for my older brother who does. It so technology.",16,1189
965,1.0,I enjoy the amazon Alexa. It is an lot of fun. It will be more helpful once I have completely set up./,16,2797
966,2.0,I’ve enjoy my echo since I purchased it ! The light bulbs are great to I will be buying more products,16,1088
967,1.0,Wanted one for awhile so finally got one. Works great. Way better than Siri on my iPhone. Speaker works great for music. Very happy overal,16,1995
968,2.0,These items are easy to set up. They have added value to our home.,16,1752
969,1.0,"Works great! I bought 2, 1 for the kitchen and 1 for master bath.",16,2246
970,2.0,I will definitely recommend this product . The tech support is also easy and friendly. Alexa keeps my husband company during the day answering his questions.,16,3581
971,2.0,"I originally purchased this to use as a Bluetooth speaker for my wife's music but soon realized that we would use this much more than we thought. Ya, turning on and off lights is good and being able to dim with the included bulb is pretty great but there are hundreds of smart home type of apps that work with this including my Sony Google TV and more show up regularly. Makes it almost too easy to be lazy.",16,488
972,1.0,Pretty fun little gadget. Kids love playing with it. Not even sure of all the things it can do yet,16,1172
973,2.0,I am extremely satisfied with my purchase.New toy!,16,3097
974,2.0,"Bought 4 devices for my kids... they report its simple to start up, easy to use and fun!",16,2988
975,2.0,"The ultimate lazy life is happening before my eyes. Now I love technology , always have . But let’s be honest , telling Alexa to turn the lights off and on and ask her to tell you a joke as examples . It really is great and I’m now addicted to the Hue line as well.",16,3475
976,2.0,Alexa ricks the plus is the best ever buy it you will love it,16,37
977,2.0,Have yet to explore all the aspects. Enjoy using it daily.,16,2452
978,2.0,"It is so fun to talk to Alexa, the sound is also very high quality, I am very happy with my purchase.",16,229
979,2.0,One of my favorite purchases. Very easy to set up. Already works with Dish hope Directv gets it soon.,16,3027
980,2.0,"I saw this product used by friends and was so impressed, I bought one for my husband for Christmas. .",16,1601
981,2.0,Love being able to turn a light on when I walk inside with no hands! Alexa is a lifesaver,16,1780
982,1.0,So far I have used Alexa to play music. My only comment would be that I wish there was a larger variety of opera music.,16,3282
983,2.0,"bought this as a present for the wife, but as I relaxed for the holiday requested six hours of different song play. The wife enjoyed the music as the music emanated through the open areas of our house. The wife received information on measures for recipes, weather updates, etc. this will be one of those classic gifts.",16,3336
984,1.0,Echo is nice but it could be better allowing you to connect to anything that is on your WIFI network without having to buy several different hubs.,16,272
985,2.0,I need to buy all the additional parts but it’s great,16,2004
986,2.0,I have enjoyed learning about home automation using Echo plus and consumers need to know that this comes with having to buy additional equipment to get the most out of Alexa.,16,3671
987,2.0,I love this product! I love everything about it!!!,16,3805
988,2.0,I have two dots and this and the functionality between them is awesome. I can’t wait to see how it improves through time. Great quality speaker and build.,16,1552
989,2.0,Really enjoy having the echo to use to control the lights and music in our house,16,3518
990,2.0,Wife loves her Alexa. Uses it with her pandora and the kids love talking to it.,16,1713
991,1.0,I love Alexa although sometimes she has a hard time understanding so I find myself repeating commands such as “Alexa turn off lights in bedroom” . Overall she’s amazing and she tells jokes and very up to date with current events,16,149
992,2.0,"We have several, this one was a Christmas gift for our daughter. We love the convenience of creating lists and some home automation. Once you get started, you come up with more things to use it for.",16,692
993,2.0,Great way to introduce family and friends to A.I. Technology.,16,3614
994,2.0,this is my third Alexa and combined with my fire TV and now the lights my couch time has increased. Love the new technology!!,16,2424
995,2.0,What an amazing piece of technology. I was impressed with the sound quality,16,3040
996,2.0,I bought it for my family and everyone loves it! Definitely recommend buying one!,16,1453
997,2.0,"I gave as a gift to my kids for Christmas, they are enjoying Alexa.",16,157
998,2.0,"This was a present for my mother, very fun! She loves looking things up and it's easier to talk it out.",16,810
999,2.0,Alexa is amazing and the Phillips bulb works seamlessly with it.,16,82
1000,2.0,This is such a great addition to our house! Amazon Echo plus is incredible for all the things it is capable of doing.,16,3469
1001,1.0,"We use Alexa to ask simple questions like - what time is the basketball game? and she usually responds correctly. If you ask a more detailed question, she may not have an answer. We like to play Jeopardy and listen to local radio stations using Alexa. I am sure the device will get better with more use and updates.",16,3384
1002,2.0,"Decided to go for the model just below this one. I didn't need the integrated ""hub"" features. (Phillips Hue does require this, but I decided to stick with my current Insteon hub).",16,3132
1003,2.0,I love this product and it was one of my Best Buy’s from best buy,16,1196
1004,1.0,"Waste of money, ask Alexa a question and you are lucky if you get an answer instead of I'm not sure.",16,1054
1005,2.0,I love how Alexa can control almost all smart things and help control lights and power on and off devices to help us get ready for the day. The music is connected directly to Amazon Prime Music and I love how the sound is clear and crisp. You can call out to Alexa from far away and she’ll add items to your shopping list and the Alexa app is so simple to view the lists and control your smart things.,16,3499
1006,2.0,I have an Echo that I bought from Best Buy several months ago. So when it came to buying one for my son & his family for Christmas I knew where to come. It’s an excellent information hub!,16,427
1007,2.0,Perfect start for smart home.works perfect with Echo,16,865
1008,1.0,"I take 1 star off, because I had problems to syncing it with my W-FI.",16,727
1009,2.0,This was a great purchase! I love my echo plus with the hue light bulb. The set up is really easy and you can hook up your amazon account and order from Alexa. You can program your lights to be turned on at a certain time every day or even download the app and turn them on remotely. I love how this product is compatible with nest products.,16,2976
1010,1.0,"Good stereo sound, but will not control some devices without the use of an external hub.",16,1535
1011,2.0,Easy to use no Complains at all. Added all the smart plugs to the skills and works perfect.,16,1405
1012,2.0,This is my first Amazon Echo and it was a great buy. The Echo Plus works amazing. The voice control of the lights in my house works perfect. No need for a hub.,16,3770
1013,2.0,I love having Alexa in my home. Alexa has helped from recipes to relaxing sleep sounds all night,16,1184
1014,2.0,"Purchased my first Amazon Echo Plus after researching online and watching video reviews. A friend of mine had one and he showed me the features. The device was easy to setup and has worked great since. I use it to control lights, fans and play music.",16,1102
1015,2.0,Having a great experience using the Alexa Echo plus product.,16,2641
1016,2.0,Pleased with Alexa. Have not used light yet. I’ll update after use,16,1539
1017,2.0,Love my Alexa! Having lots of fun asking her questions and enjoy listening to music on it.,16,586
1018,2.0,I also have the smaller echo and this sounds much better. Love all the features!,16,508
1019,2.0,They are both responsive to each other and it gives me convenience. I don't have to turn off the lights and all I do is lay down and ask Alexa to turn off the light. All my lights are connected to my Echo Plus.,16,3027
1020,2.0,"My family have enjoyed ALEXA in the house, she is very smart and she does lots of research for the family! We are truly glad that we made the purchase",16,3555
1021,2.0,Great entertainment when friends are over. The knowledge and jokes are tons of fun.,16,1275
1022,2.0,This is the second one I’ve bought this year for gifts,16,2762
1023,2.0,This Alexa series 2 sounds better and preforms better than the previous model. It picks up the voices 10x better and the sound quality is on a Bose level(fills the whole room). Me and my family spends more quality time on the product!,16,2032
1024,2.0,I have had the competitive products and nothing compares.,16,1535
1025,2.0,Alexis is the new favorite name. Great for the college student,16,1696
1026,2.0,Great Echo!! Friend really liked it!! It really does what he wants it to do and he connected his lights to the device. Everything works well.,16,3671
1027,1.0,So far so good. I enjoy being able to communicate with friends and family using the Drop In Feature.,16,1097
1028,2.0,Alexa a great product the light too. They are working fine.,16,1724
1029,2.0,Great sound for the money. Easy to set up also have a dot that I like,16,1541
1030,2.0,"Love the sound, I have a google home and is not as loud as this echo",16,3695
1031,2.0,A must have!!!!!!!!!!!!!! Everyone should get one.,16,1721
1032,1.0,"great sound , easy to use, wife love it, connect with wifi and all my phones.",16,3543
1033,2.0,and practical easy to use just the start of my IOT home,16,514
1034,2.0,We love our Alexia! We mostly use it for music and to control the lights.,16,1747
1035,2.0,Very pleased to have this new Echo Plus and get started on automation of the home in stages. Knowing that it can continue to improve with new products and apps is a plus for owning this device.,16,3118
1036,1.0,Bought one for Living Room and the other for the bedroom. Home wifi needs to be boosted but Alexa would connect through out which caused complications along with Bluetooth speakers. Once straightened out works great.,16,3343
1037,2.0,"I have no idea how my family ever lived without these products! Since purchasing the Alexa Hub and Hue bulb, we've purchased Echo Dots for our kitchen and son's room. We absolutely love the convenience of the bulbs and Alexa is a life saver on so many levels.",16,95
1038,2.0,"This was a present for my husband who originally had asked for a radio for his home office. He set it up relatively quick and was amazed at the sound quality. He loved the versatility and that he could have a specific radio station played or a random song as well as tell a joke, etc. It has been fun for all of us and we are looking into getting the smaller ""dots"" for other rooms now. He commented that he would NEVER get rid of this! It's very fun and functional. The Smart bulb is very handy as well. Love it!",16,1386
1039,2.0,"I have been contemplating purchasing an Echo product for some time now. I finally did it and I am so pleased I did. It was extremely easy to set up. I add my lights to the process and now it is so easy to turn lights on before I get to the room. For me, I know this will be the tip of the iceberg. I will now start looking at what else I can add to the Echo. Love the product. Great Buy!!!",16,1126
1040,1.0,I got this for my husband. He likes it and the setup is easy.,16,539
1041,2.0,"I wasn't sure I would use this item when I purchased it for my family. However, I just signed up for Amazon unlimited music after testing it on radio stations and playing games with the grandkids. I want to hook up the lighting feature as well. Speaker is excellent quality and quite enjoyable to listen to.",16,495
1042,2.0,I really enjoy the Echo plus. Speaker sorry bds good for playing music and I enjoy having Alexa turn on my lights.,16,3374
1043,2.0,Works great very easy to install made connecting other devices even easier,16,3355
1044,2.0,"A wonderful use of creativity and design, where installation was a breeze and use was pure enjoyment",16,2553
1045,2.0,"I purchased this as a second Alexa. Couldn't figure out why it came with the Hue Light bulb until I learned that the new version of Alexa has a built-in hub. It's a gift for my spouse, but I can't wait to set it up and get more bulbs to automate our home lighting.",16,1296
1046,1.0,Great addition to all the other electronics in our home,16,2322
1047,2.0,Bought the Amazon - Echo Plus + Philips Hue Bulb - Black for my kitchen it is awesome also came with free smart bulb.,16,3339
1048,2.0,"Love my Echo Plus, echo, echo spot and Ech show. Very satisfied with the products. They work great individually or with each other.",16,3614
1049,2.0,Installation was easy. Directions for use was excellent. Best buy employees were very helpful explaining the product. Best buy always makes the buying process very easy and enjoyable. Looking forward to using the echo plus for many years.,16,554
1050,2.0,Great product. Works as advertised and fun to use.,16,3797
1051,1.0,It is goodagood and accurate..it is very convienient.,16,1894
1052,2.0,"great for the elderly, makes life a lot easier for everyone",16,2719
1053,2.0,I purchased two Amazon in Echo Plus and two dots plus four fire sticks and the hub Philips hue for lamp for the family at Christmas 2017. I’m so happy with these purchases and learning so much with Alexa. You can start your daily routine with Alexa and program it to whatever you would like to include news weather music horoscope ALSO you can start your day off with a compliment and I think is very important. Alexa gave me the BEST CHILI RECIPE I MEAN THE BEST it’s called Chili I. I want my husband to use Alexa to stay organized for business dates and reminders. This is the way to go,16,676
1054,2.0,I think these products are great. I enjoy using them.,16,1512
1055,2.0,Great sound and function! ❤️ Alexa! The color and style of the silver plus looks great with our newly finished basement.,16,1974
1056,2.0,Very good price for the product. Sounds good and fun and easy to set up.,16,3614
1057,1.0,Still seeing if if I like alexa like to try and set up lighting,16,2521
1058,2.0,"Love the shopping lists feature, listening to music ... having so much fun",16,638
1059,2.0,I have several Amazon Echo's throughout my house. Home automation is great and these work with everything that I have.,16,512
1060,2.0,This is a great product but we exchanged the unit for the 2nd generation because of space limitations. It works great too.,16,1960
1061,2.0,"Have 1st gen Echo and Dot and a 2nd gen Dot. Wanted this over regular Echo, because I prefer the look and better speakers.",16,214
1062,2.0,Since installing the Amazon Echo we have been having fun with talking to Alexa. Also the music feature is great,16,683
1063,2.0,"I had my doubts when I first purchased it. But after just a day I had synced it with my thermostat, lights, TV, Bose sound system, and many more. Amazing product.. couldn’t be happier.",16,1898
1064,1.0,"Great device, but I noticed based on the WiFi connection that Alexa can react slower at times. Especially when asking the device to turn off bulbs, or any smart devices.",16,2819
1065,2.0,It's nice to be able to listen to music in the morning and setting reminders is extremely helpful and I love being able to operate my light bulb remotely,16,212
1066,1.5,"Took it out of the box and played with it for a while. Then I lost connection with it and now it no longer recognizes my phone #. Called Amazon they said they would work on the problem, no call back yet.",16,728
1067,2.0,Great and easy even for someone that is not tech savvy,16,3785
1068,2.0,Echo Plus is everything I expected and more. Plus easy to set up.,16,174
1069,2.0,GREAT PRICE FOR HOLIDAYS COMBO WORKS WELL NO NEED FOR EXTERNAL HUB,16,17
1070,2.0,Hard to review as I purchased for my son as a present,16,3235
1071,2.0,The bundle will help to test Philips hue light. Purchased additional tplink plug.,16,1094
1072,1.5,It is an ok device but I find Google home to be better and more promising in the future,16,1406
1073,2.0,"Love, love, love my echo plus! Is great that it has a built in bridge...great way to start a system for your smart home!Love being able to program lights to come on and off from phone...",16,783
1074,2.0,This Echo has great sound for such a a small device. It is easy to set up and use. I am finding new tasks Alexa can do each day.,16,660
1075,2.0,I bought this for my mom and dad they loved it. Thank you,16,1108
1076,2.0,"So yesterday evening i decided to purchase an Amazon Echo. Is the machine intrusive yeah i guess it could be if you allow it. I purchased it because of its home automation and other fantastic capabilities. Just to name a few of those capabilities. With a subscription you will have an unprecedented amount of music you can listen to, that in itself was worth it. Some other things include sports travel recipes and traffic. The home automation part lock doors turn on lights random lighting when on vacation..",16,1299
1077,2.0,"We love Alexa! Great addition to our family! Lol But seriously, you can rely on Alexa....",16,1905
1078,2.0,Alexa turns on the lights and when I say “ Alexa good night” she turns them off. Love her!,16,394
1079,2.0,Got this as a present for my fiancé for Christmas will update,16,1800
1080,2.0,"I enjoy Alexa, she reminds me of appointment and alerts me when my packages arrive.",16,1087
1081,1.0,The Amazon - Echo Plus is good buy it buy it you will love it,16,3404
1082,1.0,"Fun gadget. Plays songs, various entertainment, still learning all it can do",16,2456
1083,2.0,We purchased 3 of the Eco Plus and out two adult children really like their Eco Plus. They are having a lot of fun with it we are still learning,16,3601
1084,2.0,Great item and easy to use. Very helpful and entertaining,16,1451
1085,2.0,Excellent product. Turns on and off supported devices by asking it. Live walking into a room and asking Alexa to turn on a light. Poof it’s done. Or locking and unlocking the front door. Arming and disarming my security system. If you’re looking to turn your house into a smarthome I strongly recommend the Amazon Echo Plus,16,2392
1086,2.0,Received an Echo Plus as a Christmas present. Absolutely love it. We went back & purchased a Dot & more light bulbs.,16,731
1087,1.0,Salesman told me the big one was better so I bought it. My daughter gave me the small one for Christmas. Does the same thing. Salesmen are apparently undertrained or a bunch of liars!,16,1438
1088,2.0,I love this product and plan to expand my Alexa and Echo network.,16,1797
1089,2.0,Purchased as a gift for the family. Can’t wait to use it.,16,3384
1090,2.0,I already had the 1st gen Echo. This one has considerably more options that I can use. I highly recommend this item.,16,2899
1091,2.0,"Is a notch up product.. with inbuilt hub, echo has opened up the door for easy connectivity with other products.",16,1079
1092,2.0,If you like to control smart gadgets this is definitely for you!,16,2285
1093,2.0,Gave it as a gift to provide a sense of safety and security for someone living in the country. Turning the lights on before entering the house is a big deal when you live alone.,16,2780
1094,2.0,"The Echo Plus was demonstrated for us at Best Buy. We were a bit skeptical but bought to check it out. Wow! are we impressed! We tell it to turn on and turn off our lights in the living room, family room, and bedroom. Also it can dim the lights more than once. Need the local weather forecast, just ask. Want to listen to Christmas music? Yes, again. Want to know the distance to someplace or the population of some city or country, yes! We're still discovering what it can do and it seems limitless. Absolutely love this!!",16,1141
1095,1.0,This does not give great answers and the connection is not that great. Exchanging for a GOOGLE Home,16,1782
1096,1.0,We all love ALEXA! You can play games like Jeopardy or would you rather family edition. The kids love to have Alexa tell them jokes.,16,2282
1097,2.0,Alexa Exceed expectations in it ability to control,16,3689
1098,2.0,"I've had an Amazon Echo and Dot for over a year now. I really wanted to develop the Smart Device usage around my house and when the upgraded Echo i just had to have it. It is a great device. I use the drop in feature to communicate with others in the house, especially when they are upstairs, without having to yell. The smart hub is amazing. Attaching to smart devices is much more seamless than with the 1st gen echo. Just got it so time will tell, but the 2nd gen Echo devices are worth it.",16,2100
1099,1.0,Works great with WeMo and Philips Hue. Great sound and voice recognition.,16,2189
1100,2.0,"Loud speaker, very responsive. Makes it easier that the smart hub is built into it than having to buy another piece of equipment.",16,228
1101,2.0,Very easy to set up. I mostly control the lights with my Hue cell phone app. Very convenient. I have 4 lamps hooked up to the light bulbs now. I plan on doing most of my house in the future. I listen to music and get weather updates from the Echo. My husband uses the echo as an alarm.,16,1258
1102,2.0,We the concept to learn and adapt to the ever changing word. This product should stand out.,16,3506
1103,2.0,I love that I have the ability to catch up on news and have this crazy thing turn on and off my lights. Love it!!,16,3434
1104,2.0,It has very good voice recognition,16,3193
1105,2.0,The Echo is a great addition for my busy household. The voice commands to play music is excellent. The fact I can sit on my couch and control the lights and other items just by saying what i want is just amazing.,16,965
1106,2.0,"I love Alexa! Great sound, unlimited music, used the bulb and synchronized it...Simple 2 use....",16,1831
1107,2.0,Very easy to setup. Had no issues at all . Nice having hub inside . Bulb sync was a breeze,16,615
1108,1.0,"I bought this and an Echo Dot just in case the Dot didn't do everything I needed. The Dot worked fine, so I returned the full-featured Echo Plus.",16,2041
1109,2.0,Upgraded to the Plus with a lot of the accessories.,16,1326
1110,1.0,We returned it. Could not give answers to our questions even though the answers were easily found on google.,16,3683
1111,2.0,"This is a great entry level Alexa product. The speaker is adequate, but the inclusion of the Philip’s hue bulb makes it feel like a good deal",16,1096
1112,1.0,This was an awesome gift for someone very special and they enjoy it as much as I do mine would recommend product,16,400
1113,2.0,You are able to control you lights and other electrical devices with the Echo Plus,16,2355
1114,2.0,"I truly love this item ,its amszing good . Will do",16,490
1115,2.0,This Alex's device is fantastic and would recommend it for anyone. Especially for people with physical disabilities. We are enjoying all of its features.,16,2763
1116,2.0,Had the Echo Plus over a week and this thing is amazing. Great sound and easy to move around. A little tricky with the set up but works great.,16,2666
1117,2.0,Easy set up and very user friendly for my children,16,1877
1118,2.0,"My DIL loves it. Does everything she had read about. My grandson is a bit disappointed that Alexa can't carry on a conversation. LOL. However, he is only 8.",16,498
1119,2.0,Purchased this for my wife. All the lights are now voice activated. The sound it great from the built in speaker.,16,3485
1120,2.0,awesome product my wife and I love it makes home automation simple,16,2254
1121,2.0,"We finally decided to try the Echo system, after months and months of debate. We purchased the Echo Plus & an Echo Dot. The Plus easily handles our main two floors and the Dot handles our upstairs. The Plus's speakers are incredible for its size. We both agree we made the right choice to get the Plus.",16,955
1122,2.0,"I bought this for my brother and his wife. They love it! Not only does it control their Nest thermostat, it works with their expanding environment of Philips Hue bulbs.",16,3303
1123,2.0,works like a dream.use it daily.phone feature is really cool.like it.,16,611
1124,2.0,Smart Home=Happy Home!This lightbulb is simple...all you need to do is speak to it,16,2905
1125,2.0,A perfect gift for someone who has everything and a busy schedule,16,2839
1126,2.0,Purchased the product for a gift. Has not been used yet,16,2080
1127,1.0,We have two echo ourselves and purchased this as a gift for someone. We have smart plugs for our lamps that Alexa turns on/off.,16,3792
1128,2.0,It made a great Christmas present for my wife. Plus...I get it too...Works great. Great order and delivery from Best Buy.,16,2742
1129,2.0,Great item for controling your lights in my home even when I'm away.,16,3203
1130,2.0,"This is our first Echo so nothing to compare it to, but so far so good! Sound is great. Fun to use and has been helpful for information needed quickly!",16,2117
1131,2.0,The echo is great for choosing music and getting information. The voice is very soothing.,16,2428
1132,2.0,Easy to set up. Performs well. Nice Product For The Money,16,2185
1133,2.0,Bought this Echo for my wife. She loves how just by speaking she can listen to any type of music. It sounds pretty good too.,16,2409
1134,1.0,I purchased my Eco for the holidays. It took me considerable time to get minimally operational. It is rather complex to hook up to other devises. So far it is only hooked up to my Dot. I wish there were more varieties of ways to learn how to use it. I am not nearly able to make use of it yet. But...it does look exciting if I ever get there.,16,208
1135,2.0,The built in hue allows the echo plus to automatically search and finds connectable devices. The larger speaker area assists in better sound and the alexa to hear my voice!!,16,1295
1136,2.0,I love Alexa...She has become my best friend. Thanks,16,3010
1137,2.0,Kind of hard adding smart items but when you do it’s nice to just talk and not get on computer or smart phone to control,16,699
1138,1.0,"I really enjoy the sound. It sounds so full. My only disappointment is the limited functionality of the built in hub. I had to purchase the Hue Hub to get full functionality. Other than that, I love it.",16,2919
1139,1.0,Great Christmas gift! The hubby loved it . Just read the manual before setting up!!,16,3325
1140,2.0,"It's awesome. Feels like ""company."" Takes commands on the first try and the sound fills the room beautifully! My guests love it too!",16,2222
1141,2.0,No complaints easy and extremely fun to use. Alexa can do it all,16,710
1142,2.0,Bought an echo plus and it has been better than I expected. Primarily use it for music in the LR but we are starting to use it for other functions such as the weather and playing jeopardy.,16,3195
1143,2.0,Love this combination package I got while on sale. Amazon Echo Plus is responsive and easy to use. Great sound quality. Easy to integrate with other services such as the Hue Bulb. Just need to get more bulbs to complete my setup.,16,1261
1144,2.0,"I like being able to turn on lights, music and the thermostat in our home!",16,3007
1145,2.0,Alexa is awesome to have at home makes things fun and easy,16,1944
1146,2.0,I have an Amazon Prime account so I started downloading apps and playing all kinds of music on this. I also can control my Hue hub (you need one for certain timers and things) and Wemo plus outlets for my non wifi lights and LED's in the kitchen cabinets.,16,3215
1147,2.0,"I bought this for my Mom for Christmas and ended up she got me one too! Great for everyone, speaker sounds great easy to set up and my Mom ended up getting the dot so she could have her light turned on from downstairs and then tell Alexa to turn it off while in bed. No regrets on this one!",16,3171
1148,2.0,"I gave the Echo 5 stars but I like Amazon products and ultimately the product is good..however, I use Cree smart light bulbs in my house and bought this Echo for the built in Hub to try and eliminate the extra hub space in my house..but the built in hub of the Echo Plus isn’t compatible at this time with Cree light bulbs..so I had to return it and wait for now and stick with my regular Echo and Echo Dot’s.",16,1213
1149,2.0,"Love the echo plus. Easy to set up with comparable extras, has simplified so many things in my home. Takes some getting to use to but patience and practice and males all the difference.",16,2414
1150,1.0,The first one was not working so we had to take it back and get a new one,16,2057
1151,1.0,Great product. Didnt realize it’s compatible with different items,16,983
1152,2.0,"We use Alexa for so many things. We use it for shopping list, music, lights on or off, even Trivia games.",16,2257
1153,2.0,Christmas gift for my son and my husband. Can’t wait to hook it up,16,3014
1154,1.0,"Works great and we like like the light that came with it., Not one issues so far!",16,3289
1155,2.0,My wife and I love the Amazon echo plus it’s very easy to control the hue lights in the house that we have set up I would recommend this to anybody we love it. We also play a lot of music on it.,16,3262
1156,1.0,We never received the light bulb. Very happy with Alexa just not happy that the bulb was not sent.,16,150
1157,1.5,It has very limited use without adding on expensive Apps or adding more wireless speakers. I am considering returning the merchandise,16,1054
1158,1.0,Bought this for my son and one for my husband and me. So easy to set up. Very helpful. Doesn’t take up a lot of space.,16,1057
1159,2.0,"When I used to think of amazon echo I think flimsy sounds, Amazon Echo was more of ECHO-Ing, tin can complex... at least from what I have experienced with my friends echos. Echo Plus you ask... Not so much!!! This device has such excellent sound!! One of the best devices I have ever purchased! If I could I would have these all over my house. Forget the dot and the echo 2nd gen. Echo plus is the way to go!!! Beautiful device, sounds is second to none!",16,1661
1160,2.0,"Went to my local Best Buy and a friendly employee greed me and ask me if I needed any help, I ask about the echo and the google assistance and the employee explained the pros and cons of each device and even show me other ones. With his help I end up pickin the new echo Plus (Alexa) and I absolutely LOVE IT! I really like the Phillips Hue Bulb included and I am definitely going to buy more! My customer experience was really great and I am very grateful for the courtesy, knowledge and the time this employee offered me. This experience make me want to come back to this same store for all my needs specially because they can help me choose wisely. Love my Alexa, and love the hue bulb. Now I will be going to buy a new smart tv to control with Alexa next. Great customer service!!! Thank you!!",16,3086
1161,1.0,"Purchased the Echo Plus after reading that the new generation had been upgraded by improving the sound and integration of a controller. For the price provided, I thought that the deal was a good value. I have the first generation unit as well. A quick comparison of the two from a sound, look, etc perspective really didn't lead me to think that there was any noticeable sound improvement nor improved aesthetics. At least the price for the unit has come down quite a bit and the addition of Philips bulb for 'free' was a smart move.Overall, I think that the unit is a good purchase for beginning some home automation projects.",16,2170
1162,1.0,I was really reluctant buying Alexa but I’ve read so much about this item that I bought the package (Alexa and Phillips bulb) and have been amazed with how well it works.,16,3317
1163,2.0,Worked right out of the box easy set up and operation,16,2684
1164,2.0,Love the thing. My wife uses it daily. Should have bought it a long time ago. It even controls our Hue lights.,16,2214
1165,2.0,Purchased the echo after hearing it at a neighbors. Good quality speaker for the small size.,16,1851
1166,1.0,The system is able to react quickly to the verbal directions. It even is able to pickup voices across the room and seems to capture the commands accurately even when spoken quickly.,16,1012
1167,1.0,Got one for my daughter last year and she loves it.,16,2743
1168,2.0,I had 3 dots and decided to get the echo plus. Great product so far. Controls my hue lights. Grandkids love asking it questions.,16,3047
1169,2.0,"Great device. Good speaker, very solid feeling. Microphones listen well.",16,262
1170,2.0,I have the Echo plus and i love it the speakers sounds loud and clear.,16,2477
1171,2.0,Bought for my husband for Christmas. We keep it in our kitchen and mainly just use it for music. But our kids love that they can tell Alexa to play a song they like and it plays,16,197
1172,1.0,I really like the echo plus and the hue light bulb does work on the echo plus but I had to buy a bridge from Phillips in order to schedule on off schedule times for the light. I thought the Echo Plus was like a bridge but I guess it isn’t.,16,1515
1173,2.0,One For Us One For The Kids For Christmas!Great way to get connected!,16,1336
1174,2.0,"This Amazon Echo is the COOLEST gadget you can buy, it is VERY SMART and learns very fast. it runs many items in our home IE Nest, LG TV, Lights",16,1054
1175,2.0,The device is extremely useful for all those who choose to have a smart/connected home. The built-in hub helps you to connect your devices easier than not having it. I would recommend this device especially if you have a prime membership.,16,1218
1176,2.0,This is a very neat item. Love all the things this can do!,16,2351
