,rating,testimony,itemId,userId
3608,1.0,Amazon fire tablet is great and easy to use. Good value!,20,3338
2198,1.0,He is a wizard with computers and tablets and knows much more than me.,8,951
3789,2.0,This was a gift for mom. She enjoys that it's easy to use and has good picture and sound quality. The price was also great,20,661
4062,1.0,Bought for our 6 year old. Great parental controls allow you to keep track and monitor use. Would recommend for others to get for their children,20,3770
4084,2.0,Love Alexa and all of its features. Love that I can listen to music and read ebooks,20,1311
3626,2.0,"I can play games, surf the internet or watch movies. I can check my e-mail or just about do anything I can do on a regular computer.I strongly recommend it.",20,2287
3972,1.0,Cheaper than the paper white and has more abilities,20,2908
3333,2.0,Even though the ppi is lower than the other tablets I didn't really notice it. I like the letterbox format which allows the use of more of the screen area when viewing movies and TV.,4,1914
4170,2.0,"This screen on the hd8 is a huge improvement over the past kindle or fire devices. The operating system is sometimes glitchy, but overall a nice system for the money.",20,3718
3762,2.0,Bought for our son so he wouldn't have to carry books back from his deployment,20,2883
1940,2.0,I enjoy taking photos with me and having enough videos to keep the kids entertained. On the fence go with the larger storage.,8,2874
2199,2.0,i always buy from best buy. they have excellent products.The workers are very knowledgeable of what they sell.Thanks,2,2569
1682,2.0,So read reviews on a few tablets but honeatly felt this was the one for my kids bought it and sure enough it was it best apps for kids especially reading for kids amazon did a good deal on this and if you have prime it links up with your account for videos too,2,2478
3795,2.0,"I got this tablet for my mother and cousins. It's been very speedy to my surprise, not as fast as a high end tablet but no lag and a very nice 720p display with good build quality. Would definitely recommend if your looking for an affordable tablet",20,1437
2977,2.0,"This tablet was a gift for my father-in-law and is his first tablet ever. He is really enjoying getting to know his way around it. It's definitely user friendly and perfect for reading, music, and things like that!",8,1931
4898,2.0,My husband loves this. He is happy that he can read anything he chooses from his library and that he also has WiFi access to get to his email and the internet whenever he wants.,17,437
4946,2.0,This tablet has been so good that I bought 4 so far.All my nephews and nieces have one and they are loving it.,19,3115
3849,1.0,I use this tablet as an e-reader and to listen to prime music at the same time. Great for this.Still leaning other features.,20,2007
3702,2.0,Bought this tablet for my son and he has loved it. It's so easy for him to use and easy for me to set parental controls.,20,771
2533,1.0,I got this for my daughter's for Christmas this is a great gift it helps them learn and keep them out of trouble thanks again Best Buy.,2,3017
3673,2.0,Good tablet. Gave as gift and person enjoys it. Recommend,20,2103
2221,2.0,Great that you can get these in different colors to differentiate from the other one!,7,638
3525,2.0,Gift for daughter. She loves it. Just opened so as far as I know it will be a great purchase.,20,593
1864,1.0,"This device is a nice starter tablet for kids. The Fire OS with Freetime Unlimited (free for 1 year) is an excellent environment. The warranty is great, and had we kept the device I'm sure we would have had the opportunity to use it. However, the device we received in the ""Kids Edition"" box was not registered as a ""Kids Edition"" with Amazon, thus the FreetimeUnlimited plan only lasted 30 days and the ""Kids Edition"" warranty did not apply. Amazon could not register the Fire as a ""Kids Edition"" so it was returned.",2,1498
2186,1.0,was supposed to be a gift. there was a glitch in your computer system and it told me I wouldn't receive in time. ordered another one from someone else. then received it anyway. returned to store,8,3522
2548,1.5,it was great for reading but the lag time for loading videos was a little bit longer than an iPad,2,1863
3997,1.0,"Works well. I really like the bigger screen (up from the 7""). Easier to read, just as easier to use if not better.",20,2755
2306,2.0,I like the way I can read many books and magazines as well as play various games on my kindle.,8,338
1699,2.0,Great sharp pictures and easy navigation. Enjoy the different background option for my books.,8,2491
2586,2.0,Great tablet for my 3 yr old. Love the profile options and parental controls!,7,2890
2621,1.0,"When used with AMAZON Prime and the ""FreeTime"" app for kids this is a great tablet. Recommend installing at least 32 gb of micro SD card storage and install apps to the card to insure that the tablet has enough free space to handle videos. Easy enough to use for our 2 year old grandson.",7,2893
1658,2.0,"This is a pretty substantial tablet, lots of learning apps and the ability to download Netflix is a plus",2,3009
2105,1.5,It's ok but I rather have bought Samsung Galaxy Tab,2,3309
2377,2.0,"Very easy to set up with an Amazon prime account. Haven't had to pay anything, great for small kids. Like the protective cover that goes on this device",2,922
2275,1.0,Easy and simple for my grandson to use. Has no problem using it.,2,2263
3327,1.0,"The Amazon tablet series has come along way since it first came out. The screen on the Fire HD 10 is stunning. Clear and easy to read. If used to android apps though, may be disappointed that some of your favorite apps will not be available on this tablet.",4,2590
2742,2.0,"This product is significantly improved over my previously owned first generation Kindle and first generation Fire. The resolution is better, the programmable features are more numerous and the response is quicker.",8,2768
2393,1.0,Very durable for a child. Offers more than one user so everyone can read their favorite books.,8,1004
2081,1.0,kid proof! bought for my grand babies and they love it!,2,2652
2908,2.0,"Replaced a kindle 6 that crashed so fare everything is great. Larger screen fast response,more storage. Don't have to charge as often. Well pleased.",8,1737
2278,1.0,My granddaughter loves it! Long battery and is tough.She loves all the games and she learning so muchEveryday.,7,1709
3449,2.0,Bought this for someone as a gift. They are big on amazon kindle so this was a huge plus with other features and amazon store improving. They love it.I know other tablets have kindle apps but this was an awesome price.,20,3799
3527,2.0,One of the best inexpensive tablets on the market. Great for the casual user,20,3774
1970,2.0,Got it for our grandson for Christmas and he won't put it down. Comes with free kids software which is great.,7,2181
2690,2.0,"I am so delighted I purchased this tablet for my toddler son! Pros: The rubber case allows the tablet to take quite a beating, which was crucial for this purchase. Another huge pro is that adults can use the tablet under their own sign-on which works like any other tablet. From the adult sign-on you can customize what your kids can watch, screen time allowance, and add or remove apps for them. The price isn't bad compared to the price of adult tabletsCons:Kind of bummed I can't link my Google Play apps I purchased but I guess it makes sense this is not a Google/Android product. The battery life isn't all that great, but the charger is fast!I wish there was a freeze option that would prevent kids from hitting the screen while watching Netflix or other videos Highly recommend for anyone with young children. You won't be disappointed!",2,1284
2007,2.0,My nephew always uses my sister's iphone when watching videos. He loves his youtube videos lol. So I went out and bought him this. The kid loves it. There's value in the cartoon membership also,2,3105
2437,1.0,Worst product ever. Constantly screwing up and filled with ads you have to pay to remove. Best Buy refused to help when I wanted to return it,8,145
2928,1.0,"nice item, and cute. the tablet is difficult to navigate",2,714
1622,1.0,Our 3rd Amazon fire. The battery life is outstanding. Really nice when reading a book not having to worry about the battery. Nice size.,8,3015
2740,2.0,"I purchased the Amazon - Fire Kids Edition - 7 Tablet - 16gb for my 75 year old mother after she broke her old tablet by dropping it. It took her a few hours to get used to it. Now, I cannot separate her away from it because it entertains her in so many ways and best of all she can drop the tablet and it will still work.",7,752
2488,2.0,Super easy to setup for the kids to use. Parental controls are a bonus.,8,1710
4093,2.0,"Bought this for my daughter to use in school, she loves it! Product works great! I also bought the older version for my mom and she lives it as well",20,658
2288,1.0,"I love this solutions for my kids. I gave it a four star rating because in order to install Apps you just have to tap the icon. Well my Two year old and five year old went tap crazy, like a Kangaroo on a Pogo stick. Needless to say the ran out of room quickly. I tried to teach them to not launch apps that weren't installed but they still have a problem discerning what is installed and what isn't. Aside from this, it is a fantastic device for kids to play and learn with. I especially like the parental control features. I just wish they would put in a feature for controlling what gets installed.",7,3758
3925,2.0,Got an unbelievable deal!! The best part is having a library of books at my fingertips!! Easy and simple to set up and great when I'm traveling!!,20,2435
4081,2.0,My wife and kids love it. Easy to use. Great for the price.,20,98
1990,1.0,This camera is a great addition to my home I really like it,2,1585
3239,2.0,Biggest and best Kindle yet. Light as a feather. Buy one today.,4,3445
1955,1.0,"This is my first Fire Kindle. I love it. It is fast, and has good internet. It gives me quick access to all my Kindle library. I found out it's easier to scroll through the pages than when using Kindle Touch.",15,3033
2551,1.0,"This has kept my kids entertained, but maybe just a little too entertained. Sadly, they don't want to do much else",2,2938
2947,2.0,I bought this primarily to be used as a Kindle eReader and this is a good product for this cost.. The only drawback is that I cannot access all the apps available on the Google PlayStore and have to be content with what is available on the Amazon app store.,8,2967
3960,2.0,"A viable substitute for the more expensive I Pad especially for kids wanting a tablet. You can download books, games, email and access the internet. Parental controls are easily enabled.",20,877
3274,2.0,"My first tablet. OUTSTANDING for NETFLIX, email, etc.",4,2831
3561,2.0,"Great resolution, easy to use. Amazon Prime gives you free movies, books, and games!",20,474
2755,2.0,Nothing is perfect (even IPad). But for what you can do with this product for this price it is real excellent. Have more than one. One for work and one for home.,8,1826
2423,2.0,works well worth the price good quality product have not had a problem,8,3069
4059,2.0,"Bought this for my son,, the size is perfect not too small not too big. Kid friendly..and easy to use. Overall o rate it 5 stars..no problems to list",20,1779
1895,2.0,I love the tablets HD picture is beautiful. The fire tablet is very fast to load and is easy to use. Great tablet.,15,3757
1783,2.0,"Was looking around for a good cheap tablet and this was the best one I could find especially because Best Buy was having a sale so with the Fire, a case, a stylus and a MicroSD card I only spent a little over a $100. I've been using it just about every day since I got it in December and I've not had any problems with it at all",8,1646
2868,2.0,Great learning apps. My 3 year old won't put it down.,2,1890
2924,1.0,"It freezes a lot. Lots of problems getting games to cooperate. But overall, my son loves it.",7,450
4966,1.0,For a cheap starter tablet it's fine. Bought it to replace a cheaper kids tablet and it'll do for that.,19,2942
4893,2.0,It has such a BIG screen to see better. It loads games and books very fast!,17,2483
3809,2.0,"Bought this for my daughter. She loves it. Wifi connection is great. She mostly uses YouTube and google. Love the easy way to control parental accounts from my account. Very useful. I did buy a cover to put on it, because it's so thin, I was afraid it would break.",20,528
3790,2.0,"fast, easy to use, very sensitive, google play store captable, I will buy again",20,287
1561,2.0,I bought two tablets for you little ones and they love them. I would recommend.,2,259
1770,2.0,"My kids loved it, they were able to learn how to use it right away",7,2651
4102,2.0,"I love it a lot and use it daily, bought books....",20,1398
2157,1.0,"did not power up...at all. I am so happy that my grand-niece wasn't here and doesn't know about this yet, she would have been crying.",2,1629
3500,2.0,"Not an iPad, but that's not what I wanted. High quality, does everything I need it to do.",20,3334
2224,1.0,"I bought 2 of the Amazon Fire tablets because the sales guy said that they were great and ran really fast. I have very fast internet and this thing just barely chugs along. If you play a game, it constantly stalls and freezes. The sound quality when I play music is terrible. I was planning on buying one for each of my 9 nieces and nephews if they ran well but now I know that wouldn't work for them because they are horrible.",8,2725
2449,2.0,My kid loves it. It's really convenient for us to put educational games on it for him.,7,3131
2372,1.0,"Good quality little tablet, great for kids. Locked down and does not run full Android so you cannot use google play store apps.",2,542
4126,1.0,You will not find another tablet like this with the affordable price.,20,1371
3582,1.0,"Love this tablet for streaming, facebook, games and general web surfing. The apps are available on the amazon underground, not google playstore, so some apps that you may be used to using, may not be available on amazon underground. Overall, great tablet for the price. Would recommend.",20,2236
4082,2.0,This is the 3rd Kindle Fire that I have purchased. This one is much faster and more user friendly. We just bought our 2 grand daughters and 2 grandsons a Kindle Fire with the youngest 8 yrs old. He has it mastered already. Great tablet for a good price.,20,2610
3296,2.0,"I bought this for my daughter who wanted an iPad, but for about half the price she is completely happy with it - she even calls it her iPad. I think I may even buy one for myself to replace my aging iPad.",4,299
4139,2.0,did not expect this kind of quality for the price I paid. very surprised. nice product.,20,732
2338,1.0,"Tablet is great for kids and adult use. I purchased the tablet to use at school with students with disabilities. The tablet holds up well holds a charge throughout the week. The tablet offers games that do not require Wi-Fi or data. If you have a prime membership there are a lot of benefits when using the fire, for example free apps, free streaming movies & music, etc.",8,549
3798,1.0,I will try again for the 3rd time with my new Amazon Fire. It seems to have nice upgrades.,20,325
4099,2.0,I had the original Kindle and just decided to upgrade. It ​is a very functional and easy to use.,20,1054
2386,1.0,I have two kids and they both love it. Its also nice because it is already setup for them.,7,2282
4929,1.0,"The item is a great tablet for basic uses such as email, youtube, and facebook.",19,2513
1877,1.0,Great tablet for simple tasks. I bought 2 and I have no complaints.,8,576
4942,2.0,It was just what I was looking for. So far I have had no issues with it.,19,1824
2897,1.0,BOUGHT FOR MY GRANDKIDS AGES 5-10 AND THEY LOVED IT,7,3584
3556,2.0,I love this tablet! It's the perfect size. I can do everything on it and it was affordable!,20,910
1744,2.0,Keeps my granddaughter busy. She was showing me how to use it. Now she doesn't want to use mine.,2,3764
4890,1.0,The kindle over all is great. There's only one thing I would want better and that is the speaker. My last kindle was louder. I really miss the louder speaker.,17,2754
1659,1.0,It doesn't get five stars because there is an issue with the plug in for the charger. It won't plug in all the way it stays loose and comes out. Other than that it's just with my grandson want it he loves it!,2,915
4746,2.0,Purchased this for a gift for my mother who is a amazon fanatic she loves it ! Made her christmas this year,1,2281
2256,2.0,This tablet is very kid friendly. You log on the tablet and the kids is having fun...,2,826
2591,1.5,"I purchased this since I bought my grandson this tablet for Christmas. The tablet is slow, considering price that's OK.I have problems with the charger, it won't charge when I am using the tablet, the charger needs to be plugged in and not moved for it to charge.For the price the tablet is OK.",8,3756
2629,1.5,Good tablet to take for my child to play on when out to dinner. Keeps him busy.,7,530
3883,1.0,This is great tablet. Its great for people who don't need a lot of apts. or store a lot on it. Doesn't over heat. Light weight.,20,3743
1811,2.0,"Easy to use!! Purchased for my nephew, he's 4, he loves it.",2,698
3973,1.0,Great little tablet after you add google play store. Takes some research to do.,20,296
2479,1.0,"We are used to iPads in our house. This has taken some learning to get used to a slightly different format, but it works great!! The price point is perfect for kids to use without the worry.",8,2267
2426,2.0,Needed a tough little tablet for my grandson. Had it a couple of months and has held up very well.,2,565
4921,1.0,This little sorcerer's box displays magical pictures and bright pretty colors.,19,2709
2965,1.0,Great tablet other than the photo image quality is fuzzy and not the best.,5,2040
2240,2.0,"I bought this tablet for my son. He damaged the previous one but it was good for his purpose. He loves to play the Minecraft app and can read a book with ease. I don't have a tablet for myself. If I did, I would get the Fire. All I would really need it for would be to surf the Web and use the apps. For the price, u can't go wrong.",8,652
2563,2.0,"I got this tablet to replace my sons old one, I love the adult/child profile and the ability to have the 2 year replacement warranty. The case has also came in handy many times.",2,1211
3657,2.0,"We use them for classes, they work great and are easy to use for our older individuals",20,575
2051,1.0,The color is what got me and the features was on point. The screen shows a lot of different displays. To share for now until the next one.,2,1190
3597,1.0,Got this for my sister as a Christmas present and she loved it.Easy to use and great for books.,20,463
2970,1.0,"Over all pretty good product.i am not so sure if it's got Bluetooth connectivity. i've had it for a few months now and kids seem to enjoy it a lot.certainly I recommend to anyone who wants to give their kids the ""best ""gift.",2,1428
2702,1.5,Great beginner tablet for kids I would recommend it,7,2346
2375,2.0,Good device. My previous one was inherited and has a cracked screen.,8,1938
2091,1.0,"Purchased for my Father In Law - this was the most frustrating experience. Not user friendly - not friendly at all. Stick with a name brand tablet - Apple, Samsung, etc.. Avoid this device at all costs.",8,2241
3848,2.0,Was told by sales person I could come back in a week with receipt to get $30 off (Black Friday price). Customer service lady said they don't do that. I was misled. Item itself is okay.,20,274
1933,1.0,This tablet is great for my son. Would be nice if it had a little more horsepower,5,2193
2958,2.0,"Great value, a lot of color choices. I was able to boost up the memory for just a little extra but made the apps run so much faster. Love them",15,1076
3832,2.0,"I am an avid Amazon user for shopping and tablets, I bought a different model for my younger brother and now purchased this one for my grandparents and they love it!",20,3697
1973,2.0,This is a great tablet. My grandson uses it to watch his cartoons. We also have ABC Mouse that he uses on it. It's very durable and he loves it!!,7,2444
3478,2.0,"my 7"" wore out,my 8"" is much better,allthough the covers are expensive and screen protectors are hard to find. the battery life is exceptional !",20,2854
4120,1.0,I would buy another one for the priceGood product,20,1862
2507,1.0,My first tablet was a Kindle. I was curious about the updated version. Very disappointed,8,2969
3869,2.0,"Love this tablet. Bought it to be my touch screen remote for my harmony hub, but use it for so much more now.",20,3366
3249,2.0,"I had reviewed and looked at this Samsung 65"" 4k HDTV and at this timeit was the best for the money..Very satisfied with TV and would recommend it to anyone.",4,1938
1590,1.0,Bought this as a gift for my daughter and it was a good buyShock proof and great educational apps for kids in it,2,2567
1856,2.0,They learned how to use it very quickly! Great for travelling in the car...reduces boredom!,7,2079
2571,1.0,Works well for browsing and reading. It also has great apps.,8,2906
2015,2.0,"It's amazing. My daughter loves reading on it, watching Netflix, going online to look things up, etc. She loves the touchscreen aspect, and the settings are advanced, but very user friendly. Easy to navigate. Lots of great features for a very low price. The only negative is that the camera is not the best quality. But that's not important to her.",8,332
4827,2.0,Perfect tablet for the avid reader. Great functions light blue light filter to safeguard circadian rhythm so you do not have trouble falling asleep after being exposed to the light of a typical tablet. Easy to use and fits perfectly in hand and not too heavy for onext handed use.,17,2804
4203,2.0,I love my kindle.It is user friendly and there's so much more than I thought.,20,3693
2194,1.0,Is good for the kids The only thing is I have to get a SD Card for more memory,2,2822
4719,2.0,I bought this as an affordable alternative to the iPad mini. I liked the expandable storage option and size. Super easy to use. Unfortunately granddaughter wanted and iPad mini to go with her other apple products. So I ended up returning it. In hindsight I should've kept it for myself.,1,3582
2061,2.0,Tablet works will with Amazon video on our smart tvs as well as the firesticks.,7,406
2097,2.0,"Bought online for my granddaughter and she loves it, I have to get one for myself after seeing the quality of the picture,",8,3361
1809,2.0,Upgraded from a galaxy tablet that was 4 years old. So worth it.,8,2733
1577,1.0,"Cumbersome, complicated and not kid friendly..... went with Apple, suggesting you do too.",2,2218
4899,1.0,"Cons:Isn't compatible with some of my Google apps that I use daily.Does not operate the latest Facebook updates.Camera image quality is poor.Pros:Smooth interface, user friendly.Good battery life.Supports kids' separate profiles so that it may be shared by family members.Easily syncs with other devices.",19,3710
4158,2.0,The best tablet for the price i use it everyday to watch youtube videos,20,154
3587,2.0,Great tablet for streaming ! good internet connection along with a nice display,20,3466
4959,2.0,I love my Kindle! It's perfect for reading my favorite books!,19,3492
3735,2.0,This product is easy to use. Screen size is great. Would recommend to anyone.,20,3737
4027,2.0,"needed a tv in our kitchen, wasn't looking for huge or fancy for this. so the 32 inch was perfect for us",20,568
2590,2.0,My 2 year old granddaughter carries her tablet everywhere. She loves it.,2,2581
4742,1.0,"A little more complicated than my original kindle, but I lIke it.",1,3647
4866,2.0,Bought it for the grandkids for Christmas. Like the parental controls!,13,3706
1722,2.0,"This is a great tablet for kids as it is not too expensive and there is a 2 year warranty. If it breaks within 2 years, they replace it. My 4 year is very rough with things. My husband was letting him plug the charger in by himself and jammed it into the tablet, causing the charging port to break. I had no problems getting it replaced.",2,856
2466,1.5,There is nothing spectacular about this item but also nothing majorly wrong with it. The biggest flaw is that this is geared to kids and there is no way that I have found searching settings or online to lock the touch screen so that a video keeps playing if the child hits the screen. This means lots of times helping get back into the movie or show rather than just relaxing like an iPad can do with guided access activated.,7,2880
2635,1.0,It's a very good tablet for your child everyday use,8,2710
2312,2.0,This is a great tablet for the price! Love the pink color!,8,1028
2882,2.0,"Great choice, battery life outstanding, many kid friendly features.",2,1290
4204,2.0,"No complaints. I just wish it played .avi, but that is not really a huge problem",20,3614
3840,2.0,whats to say.................................................it's Kindlelishous!!!!!!!!!!!!!,20,2957
2765,1.5,This tablet is grrrrrrreeeeeeeeaaaaaattttttt for the children!,2,37
3897,1.0,A gift to my 3 year old grandson. Great graphics and sound.,20,960
4930,1.0,Nice starter tablet for my nephew. Does what we need it to do.,19,1730
2954,2.0,This is the 3rd one I've purchased. I've bought one for all of my nieces. No other case compares to this one. It has held protected the tablet so many times from them dropping it.,8,3384
3465,2.0,I read the online reviews and compared products. Same price here as on Amazon.,20,3189
2848,2.0,"these tablets work wonders for my needs, i didnt need a tablet to work, only for web browsing and play some games. nothing fancy, this tablet fits perfectly for that. and the price...pff perfect. ! you wont find this quality cheaper.",8,825
4944,2.0,its a nice tablet for the basic uses i need it for such as apple tv and killing time with games.,19,287
2955,1.0,My only problem with this tablet is if you don't have internet you lose the pictures of the games you have installed and you have to guess to open them.,7,3393
1706,2.0,Small and easy to use for children when traveling.,2,3616
3276,2.0,"This was an Xmas gift for my wife. She had wanted a pad of some sort but I just couldn't afford an Ipad so I looked at the Fire as an alternative. First the screen size was just what I wanted. Second the price was very reasonable. Third it had functions and capabilities that were suitable for my wife's skills and needs. She absolutely loves it and I actually got a compliment on my present giving. That don't happen very often let me tell you. I will recommend this she's pleased I'm pleased what else do you need?  My son was able to piggyback off of this gift, and purchased her the cover to go with it. So it really worked for my family. And I made my wife happy .",4,2785
4951,2.0,This product is great! It is great for those that enjoy using it for reading but also for entertainment. It is the perfect size for sitting in a coffee shop or on your couch to read a book or watch your favorite tv show.,19,2402
3864,2.0,"Gave as Christmas gift,and wife loved it. She has not put it down since she has gotten it.",20,3274
2698,1.0,It takes a little getting used to if you are used to Android,2,1387
2789,2.0,Child loves it. Can be used for more than just a time killer. Can learn from it.,2,2532
2579,2.0,This is really very comfortable and easy as well as strong for toddler my baby really enjoy using this amazon fire kids,2,3400
4113,1.0,Currently setting everything up on it but so far so good.,20,108
3311,2.0,"I wasn't offer the warranty, but I enjoy it a lot.",4,3157
3622,2.0,I really enjoy my amazon. It is getting easyer to use and I am finding new apps every day.,20,2670
2300,1.0,"This tablet is perfect for my mom. She primarily uses it for playing games, the calendar and taking pictures. The camera is a decent camera for a 7"" tablet. Hopefully she'll use it to read books and magazines as well.",8,709
3853,2.0,"Nice size screen, clear and clean picture with plenty of storage",20,359
3542,2.0,great tablet for a great price and size. Would highly recommend !,20,1083
1710,2.0,"Great tablet for the grandkids, they love it great item",2,3547
3871,1.0,For the price guy cannot beat it great for watching videos or streaming television.,20,2955
2222,1.0,"This was a gift for a 4 year old who was enjoying it immediately with very little adult assistance required. Haven't used it myself, but probably won't, its for kids! Good purchase.",2,3411
2220,1.5,"I bought 2 of these tablets for my two youngest children. They had a lot of options to chose from as far as children apps go, but they were already familiar with the iPad since they stole mine all the time. Lol. That made it hard for them as well as myself to figure out how to use at first. Besides that, it's a good product.",2,3614
1795,2.0,Purchased as a birthday gift for grandson and he LOVES it.,2,3127
3236,1.0,Very easy to use and does everything I need it to do. Would have given it 5 stars but it hasn't changed enough from the last Kindle that I purchased several years ago.,4,1525
4974,1.0,It great just a little small then what I would like it have been,19,327
3817,2.0,I purchased this tablet mostly for entertainment. I enjoy playing games and this tablet is great for that purpose. Also plan on using it for reading electronic books.,20,1952
2512,2.0,I bought this tablet for my two yr old granddaughter for Christmas and she loves the games and camera. Works great. Glad I got it for her.,7,1566
2945,1.0,My order came on time and great price. This item is a gift for a family member.,8,1064
3432,2.0,I got this kindle because I broke my Fire 7'. It took some getting use to since the screen was bigger but overall it was a great purchase.,20,544
1971,1.0,"Product was purchased for 6 year old. Very excited to use. Had a hard time navigating initially. Battery life not as expected(too short). Short charging chord. Charging port at tablet site, easily worn. Very positional when charging when plugged in. Will stick with Apple products for now.",2,1650
2042,1.0,"Perfect for development if you use the parental controls properly by setting time limits, goals for reading vs. game play, etc.Durable, reliable, perfect for when you need a few minutes of quiet time. Charger provided was flimsy, but any mini-USB works better.",2,989
2713,2.0,Kid prof and comes with free books and games I like it,2,1469
4010,1.0,Got this for my wife and she loves it. She had the previous generation and this one is a giant keep forward.,20,1906
3440,2.0,Got this tablet for my mother and liked it so much that I went and got one for myself! It runs fast for what I use it for!,20,287
3941,2.0,"Smartphone works on the job for me, but with the Fire I can read instructions and worksheets. It is a useful tool for connecting with both friends and colleagues. 8-inches is the right size for holding in hand and carrying with you. Gives me the information, beats printing everything out, or carrying around a large laptop.",20,2019
2858,2.0,Quality comes with apps installed durrible love the case,7,1446
2737,2.0,"I was looking for a tablet for my 5 year old. This tablet was definitely worth the price and it's not a ""kiddie"" tablet, as she calls them.",8,3640
3578,2.0,Nice upgrade from my old kindle. I like it very much.,20,2749
1883,2.0,I got the Amazon - Fire - 7 - Tablet - 16GB - Blue for my 9 year old granddaughter. It is user friendly and she is able to navigate and use the tablet with ease. It is a great tool for her in school work since there are numerous apps. she is able to use for multiplication and division facts. A great product!,8,3613
2217,1.0,"Great little tablet, easy to use for kids. Wish the battery was bigger. Overall not a bad purchase.",2,1907
2500,2.0,I really like that my child is engaged with all of the different apps we have downloaded.,7,425
3698,1.5,I didn't do any in depth research on this particular tablet. The price and speed were good for what I wanted it for. My only con is not being able to clear the home screen of apps or relocate them so I can see my personal home screen picture.,20,3068
3562,2.0,The 8 is bigger and lighter weight than my old 7 and the battery life is longer. It also has more storage and a camera. Love it!,20,2195
2566,2.0,I love the preloaded apps. There are 1000 to choose from for all ages. The book selection is expansive. My 3 year old plays with it everyday. Its great for trips in the car or just being around the house. Great Buy!!! I enjoy playing with Alexa....ask her anything and she has an answer.,2,2514
2744,2.0,Great product. Highly recommended. Great value and great price,8,620
3490,2.0,My daughter loves this tablet! She plays multiple games and has taken video. Easy to use and the color is very vivid!,20,195
2430,1.0,"I love everything about it, except the glare. Great product though, easy to use, great movie quality as well. I just wish I could read it on the beach.",8,781
2722,2.0,Tablet is very easy to use and navigate the internet,8,3682
4186,1.0,Wanted one that played bejeweled blitz. This one does not.,20,3249
1862,1.0,Perfect for what I need to use it for movies etc great for a gift,8,697
3896,1.0,One of the best tablets. Good for watching YouTube and reading as well.,20,2515
3309,2.0,I really like the auto on off feature. Volume control could be more ergonomic.,4,2909
4852,1.0,"I was looking to upgrade from my old Kindle reader and stumbled on the Fire HD which is not only a reader but a tablet as well. Fairly easy to use. I really only needed to read books but how have a tablet as well. I wish it supported all google play apps and not just Amazon apps but I can check email and get to the web so it serves the purpose. But...when I want to read in the middle of the night, getting to the web can be distracting.",17,1880
3821,2.0,I like the portability of it. I take it with me when I babysit my granddaughter.,20,180
3989,2.0,"I bought this for my grand daughter when she comes over to visit. I set it up with her as the user, entered her age and name and now Amazon makes sure that she only accesses sites and content that are appropriate to her age. Simple to do and she loves the capabilities. I also bought and installed a 64gig SD card which gives this little tablet plenty of storage. For the price I think this tablet is best one out there. You can spend hundreds of dollars more for additional speed and capacity but when it comes to the basics this tablets does everything that most people will ever need at a fraction of the cost.",20,391
3837,2.0,The tablet works great so far. The parent features are nice also.,20,3133
1654,1.0,I bought this tablet for myself because I bought the 8 gb one for my 6 year old and was so impressed with it that I bought myself the 16 gb one,8,2680
4162,2.0,"Hoping for an updated hdx kindle, but settled for this. Enjoy the expanded sd slot.",20,3273
1814,2.0,The amazon fire tablet is awesome..my kids love it,8,1982
2229,1.0,"Here are my pros and cons thus far.PRO:Perfect size for Ebooks, and web surfing to alleviate strain on the eyes from my 5"" phone displaynice sturdy casing that gives it a nice heft but still weighs in as one of the lighter tablets on the marketChild Accounts- Amazon allows you to set up this tablet with age restricted access for kids making this a low cost piece of tech that is perfect for school kids and allows mom and dad to ration the amount of time lil Johnny can play Clash of Clans and how much he can hit the ol' Visa card for.Battery life thus far; wife was on it for about 5 hours last night and battery was at about 46%Kindle Integration -this goes without saying but having my ebooks and audible books synced to the tablet is awesome and my Kindle books look great",8,1607
4885,1.0,"A little more complicated than my original kindle, but I lIke it.",17,3647
2190,1.0,this was purchased for my granddaughter for her birthday,2,3559
2472,2.0,Very user friendly and straight forward instructions great for all ages,5,2065
4119,1.0,I bought it as the display for my Echo. Turning on Voicecast routes information to the tablet with the voice reaponse. It'S been exactly what I hoped it would be and the price was right.,20,171
2327,2.0,I bought this for my grandson and he loves it. great,2,1703
2834,2.0,The Apple Watch is great. I am very happy with the purchase.,8,636
4046,2.0,"The best product for the money. East to use, great color, great features. easy to set up and battery life is great.",20,3201
2177,2.0,Nice device I like to use it to read books online.,8,345
1874,2.0,"I would recommend this to all of our friends and family. It's worth every penny. Good warranty, comes with a free subscription, works quickly and is very durable!",2,2694
2294,1.0,Love the choice of colors. Have two kindles of my own and purchased this for a gift.,15,663
4012,2.0,Great little tablet for someone who is always on the go.,20,2851
3776,1.0,"Just decent tablet... working fast, but it needs more language support and apps as well...",20,3105
4101,2.0,The device is a good item and I really recommend to everyone,20,3616
3302,2.0,Very nice. Easy to use. Got it to use with Amazon prime. Great combo.,4,3479
1899,2.0,"Easy to use, handle and screen is perfect for a toddler.",2,1176
4725,2.0,I love the tablets HD picture is beautiful. The fire tablet is very fast to load and is easy to use. Great tablet.,1,3757
4857,1.0,"Bought 2 of these for my 6 and 8 yr old and it said it came with 32gb storage but actual storage was a little less, cant remember exactly how much probably around 20gb with the other necessary programs that come already pre-installed. They mainly use it for games and have downloaded many games on them. There is room for external storage and it also has a front and rear camera. love the product. comes in different color as well. I got the blue!",17,2163
4832,2.0,Had a prob with original one I purchased and Bedt Buy replaced it hassle free,13,908
