,rating,testimony,itemId,userId
2138,1.0,my son loves his new tablet. now he can play his games without making a mess of my phone.,2,894
2139,1.0,Bought this for my 3 year old and it is great. Wish it had a bit more storage but overall very happy with my purchase.,7,3349
2140,2.0,Love my mine! Works great with prime! And I have all my best movies!,5,3614
2141,1.0,Was recommended to purchase by a family member who has one who is very happy with it,8,28
2142,2.0,Bought this for a gift for some one who's old tablet won't work. Just the right size to play games on.,8,1827
2143,2.0,Very kid friendly especially for toddlers and easy to use.,2,1642
2144,1.0,"This tablet has a lot of features, it really makes it worth the money if you have an Amazon Prime account.",8,613
2145,2.0,My grandaughter is enjoying this tablet. I would recommend to all parents for their young kids.,2,2574
2146,2.0,It is safe .. love the thick case & its fun fir my kids,2,2328
2147,2.0,I purchased it for my dad (70)He needed something easy to use. He really enjoys it.,5,559
2150,2.0,Good for toddlersEasy to carryEasy to download,7,1775
2151,2.0,"Bought for my 2 year old granddaughter l, she loves it, so easy to use .. She can navigate through it with no problems",7,625
2153,2.0,Good inexpensive device. Still in touch with modern technology.,8,3715
2155,1.0,Looking for a reader with some basic tablet functions. This was just that.,8,3242
2156,2.0,Would definitely recommend to family and friends that have little kids great learning tablet,2,3055
2157,1.0,"did not power up...at all. I am so happy that my grand-niece wasn't here and doesn't know about this yet, she would have been crying.",2,1629
2158,2.0,I wanted to get something nice for my wife and this did the trick. I'll get flowers next time.,8,54
2159,2.0,"What I really like is that you can set up different profiles( boy,girl and myself ) and still you can use any device to play to favorite profile.I bought 2 and kids are very happy.",7,2598
2160,1.0,Will work well for the purpose it was purchased. My child will love the fun and games that he can play. Very child appropriate and user friendly. I would encourage any parent to buy this product.,2,1325
2161,2.0,great learning tool for my granddaughter. she loves it.,2,2749
2162,1.5,"At first I wanted to return this product, I bought it for my 2 yr old. I decided to keep it bc my husband liked it and of course my daughter likes it. I dnt like the fact you cant use the audible app on the kids version. I also bought it so my daughter could be independent, as far as the books none of them are read aloud. She came maneuver the games and movies tho. Its an ok product tho, I love Amazon. My daughter still likes my Samsung Tab better. Would recommend for older kids.",7,2507
2163,2.0,My grandkids love it. They use it at home and when we travel.,2,2262
2164,2.0,Bought for a friend with basic needs. Money was not a concern at all!,8,2367
2165,2.0,This has the all speed and storage I needed for my preschooler. The case is soft and light and I can tell it will protect the tablet really well. I really like the ease of getting to the kid-friendly apps and videos. Has easy to set up parental controls.,2,1109
2166,1.0,"This tablet is designed primarily to sell, distribute and store media purchased from the Amazon.com product line, ie Kindle e-books, movies viewed or stored from their online movie streaming service, etc., and it does that very well.Reasonably sharp screen, good sound, good battery life and decent component materials. It uses their version of the Android OS which they call the Fire OS which is decently responsive and fairly intuitive to use - Be aware that you cannot install or run most apps purchased from the Google Play store, but must rely on Amazon's own app store which is decent, but not as extensive as either Apple's or Google's.",15,831
2168,2.0,Easy-to-use. Lots of books obviously but also lots of apps.,15,1214
2169,1.5,"The display is not as sharp and vivid as they say but still good. Probably better for reading than watching videos. We didn't really get it for the games, but there is a good selection. WiFi works well and internet browsing is fast.",5,3619
2170,2.0,Wanted a tablet that would fit in my purse. Very easy to use. Would buy again.,8,2480
2171,1.5,I hate amazon app store. Nothing good in there. The tablet is too slow for what I do... it is good for reading only....,15,3391
2172,1.0,"Not the fanciest tablet, but it definitely gets the job done! Bought as a gift for a friend that wanted an e-reader and he loves it!",8,3052
2173,1.0,The tablet itself works fine but this is the 2nd one I have gotten with a similar problem. The port seems to come defected. The charger doesn't stay in and it takes a long time to charge. Replaced charger with a brand new one and it still has issues.,2,754
2174,2.0,I bought this for my young grand daughter to start teaching her basic colors and numbers. She uses it like a pro and we have a great variety of teaching games. Her parents just bought one for their house. Have been using for a year and still working like new.,2,1767
2175,1.0,Looked for a tablet for reading books and light web surfing. This fits that need.,8,2581
2176,1.0,This tablet is on the smaller side but works for me.,8,590
2177,2.0,Nice device I like to use it to read books online.,8,345
2178,1.0,"This is a nice little tablet, for me since I don't do a lot on a tablet, it's a great size. It took a little getting use to working with, but am a little more comfortable with it now.",8,408
2179,1.0,I bought this for learning and entertaining purposes. My daughter is 5 & enjoys it. I compared this to other learning tablets and found for the price & protection plan this works best for us.,2,192
2180,1.0,It works nice. Still seems like ancient techonology compared to any apple product,8,1580
2181,2.0,"Amazon keeps getting better. Tablet now has option to move icons, set wallpaper and more. With added SD card option, is even better.",8,2081
2182,1.0,I have not explored all the features of the kindle fire tablet yet. Why does the sound always have to be reset each time? I want it to stay on full sound maximum loudness always. I have to reset it each time I fire it up to listen to music. What's up with that? Please direct me someone!!!,8,1729
2183,2.0,"Bought this tablet for my son..great battery life, shipped fast..great value!",8,1371
2184,1.5,I like the ipad its very helpful my son has learned alot and i hope that it will help other kids too as they prepare for pre k,7,1947
2185,2.0,"It replaces my 6"" Fire Kindle. Love the HD quality.",5,591
2186,1.0,was supposed to be a gift. there was a glitch in your computer system and it told me I wouldn't receive in time. ordered another one from someone else. then received it anyway. returned to store,8,3522
2187,1.0,Bought for my kids and they love them!! They love the camera!,8,902
2188,2.0,"I love this product. the screen is bigger, the bumper is stringer and my granddaughter loves it...so that's all that matters.",2,286
2190,1.0,this was purchased for my granddaughter for her birthday,2,3559
2191,2.0,My second Kindle fire. Lives up to Amazon'so description,8,3668
2192,2.0,"My wife and I wanted our children to still enjoy the feeling of having an ""iPad"", so we got the Amazon Fire Kids edition. It has been awesome. I love the way you can set limits on the tablet so they're not glued to it all day long. Kids mode is extremely beneficial.",2,308
2193,2.0,"Gets use everyday by my girlfriend who i bought it for with no complaints, also love the color. Also may get one for myself.",15,3669
2194,1.0,Is good for the kids The only thing is I have to get a SD Card for more memory,2,2822
2195,2.0,Fantastic tablet fire one is great. Small and portable,15,489
2196,2.0,Great..I love it..Glad I got it..My nephew loves it.,2,2375
2197,2.0,Bought the Amazon Fire tablet and love it. Beyond my expectations. Great value for the money. So happy I made the purchase.,8,3120
2198,1.0,He is a wizard with computers and tablets and knows much more than me.,8,951
2199,2.0,i always buy from best buy. they have excellent products.The workers are very knowledgeable of what they sell.Thanks,2,2569
2201,2.0,The best Kindle I have ever used. It does everything.,8,79
2202,2.0,I bought these for my five and six-year-olds and they love the games and educational apps that come with it loaded from Amazon prime for free for a whole year. Great value for the money I will be referring this product to all of my friends.,2,2773
2203,2.0,"I purchased this for my 4 and 2 year old grandchildren. They were using parents phones and running the battery down. Now they have their own device and can watch their cartoons and play games. Love the case, it makes it easy for little hands to hold on to. Overall very good purchase.",2,1901
2204,1.0,Great tablet for the price. Add to that expandable memory and it's a great gift for the holidays.,7,1926
2205,2.0,Great Christmas gift for my son. Best tablet ever.,2,1718
2206,2.0,"Helps keep my son entertained on long rides, and it's pretty indestructible.",7,976
2207,2.0,Leapfrog is a great learning tool for preschoolers and beyond my grandson loves it,7,99
2208,2.0,My kids read books play games take pictures they love this.,8,3359
2209,2.0,"So my 18 month old maybe the future computer wizard because she everything about my tablet. However my biggest concern is not so much that she knows how to unlock my Ipad, but throwing it down the stairs like one of her toys. Which makes the Kindle Fire tablet for kids the best invention since the Tivo. All the pre loaded apps, videos, books, etc is nothing short of amazing. The case is also very cool, hardwood floor and stair case proof. For under $100 bucks this is perfect for tech savvy kids like mine.",7,481
2210,1.0,"It's not a very powerful tablet. I needed something just to view Netflix and some other videos. Not to mention play some music and look at photos. Other than that I think it's too weak, not good for gaming. For the price though, you can't beat it.",8,3513
2211,2.0,"I bought this for my 6 year old daughter, it has been great. I can set time limits I can set it so she has to do educational stuff before play and I can have weekend time set different from the week days. The protective case is durable , perfect for my clumsy child. I very happy with the product.",7,2744
2212,2.0,This has a lot of good features to limit the amount of time and what is accessed.,2,2249
2213,2.0,I am very happy with this tablet. My kids spends hours of hours on this neat device.,2,1233
2214,2.0,Great price for product. It's get of you have kids.,2,1915
2215,2.0,"I purchased this table to use to check my email and get on Facebook, but I use it for so much more. It is a great tablet for a good price.",8,1247
2216,1.0,I like that the tablet has child settings and time usage. Very helpful in setting time limits.,2,1463
2217,1.0,"Great little tablet, easy to use for kids. Wish the battery was bigger. Overall not a bad purchase.",2,1907
2218,2.0,I bought this tablet for my grandson and he absolutely loves it!!!!!,8,3327
2219,1.5,This device is a good if you are looking for a starter tablet for a young individual.,2,3237
2220,1.5,"I bought 2 of these tablets for my two youngest children. They had a lot of options to chose from as far as children apps go, but they were already familiar with the iPad since they stole mine all the time. Lol. That made it hard for them as well as myself to figure out how to use at first. Besides that, it's a good product.",2,3614
2221,2.0,Great that you can get these in different colors to differentiate from the other one!,7,638
2222,1.0,"This was a gift for a 4 year old who was enjoying it immediately with very little adult assistance required. Haven't used it myself, but probably won't, its for kids! Good purchase.",2,3411
2224,1.0,"I bought 2 of the Amazon Fire tablets because the sales guy said that they were great and ran really fast. I have very fast internet and this thing just barely chugs along. If you play a game, it constantly stalls and freezes. The sound quality when I play music is terrible. I was planning on buying one for each of my 9 nieces and nephews if they ran well but now I know that wouldn't work for them because they are horrible.",8,2725
2225,2.0,My grand daughter loves it and so do her parents! Very durable. I'd highly recommend this product,2,2194
2226,2.0,I love this this memory card. The price was good ty,2,3749
2227,2.0,"Great choice, battery life outstanding, many kid friendly features.",7,1290
2229,1.0,"Here are my pros and cons thus far.PRO:Perfect size for Ebooks, and web surfing to alleviate strain on the eyes from my 5"" phone displaynice sturdy casing that gives it a nice heft but still weighs in as one of the lighter tablets on the marketChild Accounts- Amazon allows you to set up this tablet with age restricted access for kids making this a low cost piece of tech that is perfect for school kids and allows mom and dad to ration the amount of time lil Johnny can play Clash of Clans and how much he can hit the ol' Visa card for.Battery life thus far; wife was on it for about 5 hours last night and battery was at about 46%Kindle Integration -this goes without saying but having my ebooks and audible books synced to the tablet is awesome and my Kindle books look great",8,1607
2230,2.0,"We love this , so many apps that you can download for free easy to maneuver she will be able to grow with this",2,888
2231,1.5,Wish it was easier to understand set up so children don't accidently charge to my account.,2,3740
2232,2.0,Bought this tablet for my five-year-old son he plays it every single day loves it great kid friendly tablet,2,1691
2233,2.0,Got this for my Daughter-in-Law and she loves it. Does exactly what she needs it to do.,15,1871
2235,2.0,"As an existing Amazon Prime member, this is a no brainer. Has all the parental controls and kids can have a decent tablet that is durable for use, at a good price.",2,1789
2237,2.0,Great price great product would recommend this gift,7,607
2238,2.0,My 4 year old son got this for Christmas and he loves it,2,2277
2239,2.0,Works great ! Geating this one for my grandson for Christmas! He plays with his sisters now ! Well protected when they drop them ! Great learning experience !,2,1718
2240,2.0,"I bought this tablet for my son. He damaged the previous one but it was good for his purpose. He loves to play the Minecraft app and can read a book with ease. I don't have a tablet for myself. If I did, I would get the Fire. All I would really need it for would be to surf the Web and use the apps. For the price, u can't go wrong.",8,652
2241,1.0,I have two kids and they both love it. Its also nice because it is already setup for them.,2,2282
2242,2.0,Since I purchased mine the wife thought she would also like one so we picked up her one and she is using it a lot.,8,618
2243,2.0,Got two for my kids for Christmas and they're awesome! And also got lucky they scanned to $20 less than advertised price! Woo!,8,1544
2244,2.0,Awesome tablet for young children. They love to play all the videos that it came equipped with already on it.,7,3616
2245,2.0,The parental controls are amazing! Super easy for my daughter to operate,2,264
2247,2.0,I didn't want to buy my 8 year old something really expensive but I wanted a good device so I tried this out and she loves it. The case that comes with it makes it almost indestructible.,7,1735
2248,1.5,"This makes for a decent tablet for a kid with the kids edition, but I'm not sure I'd want it as an adult. There are much better tablets on the market. But since it's cheap, that's to be expected.",2,973
2250,1.0,"I love that this is a real adult tablet with kids programming installed. Biggest downfall is that my son has trouble switching from app to app, otherwise I'd give it 5 stars. The pull up menu eat the bottom isn't very responsive to his little hands.",2,291
2251,2.0,I bought one for my boyfriend and one for his son. It's fast and easy to use.,5,215
2252,2.0,"This was replacement for my wife's original iPad and broken Kindle Paperwhite. She loves it, as it does basically everything both of the previous devices did in one unit that is easy to use, has good battery life, very nice screen resolution and good size for her. Great value, especially compared to an iPad.",5,2094
2253,1.0,I bought it Xmas for my 4 yr old who always wants our iPhones to watch utube videos. It's cool looking and well made plus Alexa is helpful. It she still prefers our iPhones because the touch screen makes it a bit easier to stop her video and is more sensitive. I like it but don't live it.,2,287
2254,2.0,"I bought this for my 6 year old daughter, it has been great. I can set time limits I can set it so she has to do educational stuff before play and I can have weekend time set different from the week days. The protective case is durable , perfect for my clumsy child. I very happy with the product.",2,2744
2255,2.0,I bought this tablet for my 10 year old grandson. He loves it! It is very easy to operate and has a great display.,8,2029
2256,2.0,This tablet is very kid friendly. You log on the tablet and the kids is having fun...,2,826
2257,2.0,"MY DAUTHER LOVES THIS TABLET, IS EXCELLENT FOR A 3 YEARS OLD CHILDREN",7,3116
2258,2.0,Has been very durable with kids and easy to use. Great product for price.,2,2396
2259,2.0,"bought this as a christmas gift for our son, it holds a lot of games and is very easy to use",8,1675
2260,2.0,Great product! I will recommend this to all of my family and friends.,8,529
2261,2.0,Great tablet for kids my boys love their tablets!!,2,2898
2262,2.0,As long as apps are downloaded before leaving WIFI they work great for road trips or hunting trips!,7,1179
2263,2.0,"Love this product, and don't know why it took so l",8,2215
2264,1.0,"My 3yo is quite rough with stuff, as most are. And the case that comes with it is great!!",7,1596
2265,2.0,this is my second one and must have one of these at all times,15,1643
2266,2.0,We've had this tablet for about a month and have no complaints. Great tablet for a kid with lots of storage for games!,8,13
2267,1.0,"I purchased the kindle fire because I needed a entertainment only device for long flights. This device is the perfect size for travel and easy to use and set up with your Amazon account. It is worth purchasing a Fire tablet if you are an Amazon Prime member. If not, I would not recommend it because the available apps are limited . My only complaint about this device is that if it freezes it is difficult to reset.",5,2177
2268,2.0,grandson really enjoyed it Christmas. very easy to use,7,336
2269,2.0,My 2 year old son really enjoys the tablet it's great,7,3324
2270,1.0,This tablet is quite durable. The pink is vibrant and it's very easy for little fingers to hold. My granddaughter loves it.,2,2271
2271,2.0,Owned a kindle fire HDX for GameCircle years. Finally decided Goodreads upgrade. This fire HD 8 is great. Really Prime the larger screen and new features.,5,3077
2272,2.0,Was a gift for our 8 year old daughter. Great for kids,7,912
2273,1.0,"My granddaughter loves this system. It is easy for her to hold, and she loves to play games on it.",7,1738
2274,2.0,I love the the Kindles!! Bought this for my grandson. Impressed with the 2 years no questions asked warranty.,7,3357
2275,1.0,Easy and simple for my grandson to use. Has no problem using it.,2,2263
2276,1.5,meh. it works. i find it difficult to navigate. i also have an ipad mini. this seems to be less intuitive than the ipad.,15,3528
2277,2.0,Grand kids love it and it picked up the network in short order. They like the idea they have an iPad like the adults. Well implemented.,2,1140
2278,1.0,My granddaughter loves it! Long battery and is tough.She loves all the games and she learning so muchEveryday.,7,1709
2279,2.0,Someone recommended this to us for the 3 and 4 year olds. We bought two as gifts. Best Buy had the best prices. Kids love them and so do we!,2,1125
2280,1.0,"I am disappointed that this is not more toddler friendly. It is a kindle inside a kid proof case. You have to set up child locks, etc. My biggest complaint is most of the games that are available you have to be connected to the internet. I wanted something to take to church, in the car, etc.",2,2472
2281,1.5,"I'm a big fan of Amazon and their products, but this tablet is just ok. The build quality is great and the image is very good, but the software is mediocre at best. Worth the price.",7,1820
2283,2.0,Easy to use meet standards my kids really enjoyed it,2,547
2285,2.0,Bought this for my young granddaughter. It is so easy for her to use. We can control the content. She is learning her colors and alphabet with the help of this tablet. Lots of free content. It was easy to connect to the home wifi. Great battery life.,7,948
2286,2.0,My granddaughter loves it. It was a perfect gift for her long airplane trip.,7,1760
2287,2.0,I love that this tablet came preloaded. All we needed to do was charge it and my child had access to many books at an appropriate level.,2,1499
2288,1.0,"I love this solutions for my kids. I gave it a four star rating because in order to install Apps you just have to tap the icon. Well my Two year old and five year old went tap crazy, like a Kangaroo on a Pogo stick. Needless to say the ran out of room quickly. I tried to teach them to not launch apps that weren't installed but they still have a problem discerning what is installed and what isn't. Aside from this, it is a fantastic device for kids to play and learn with. I especially like the parental control features. I just wish they would put in a feature for controlling what gets installed.",7,3758
2289,2.0,Good set of apps available and it is robust enough for the kids to abuse.,2,890
2290,1.5,for 33 dollars its a great option. although it was a black friday special its perfect for kids especially considering the amount of damage it can handle!,8,2091
2291,2.0,Does what we need it to. Able to download apps that make it fun.,8,1117
2293,1.0,"it was good, works pretty easily. the camera is good.",8,1052
2294,1.0,Love the choice of colors. Have two kindles of my own and purchased this for a gift.,15,663
2295,1.0,"I do not like this Tablet one bit. It has to be registered with Amazon for it to function and it failed every time. I finally had to resort to calling Amazon's customer service, also not an easy task, to get it registered. There seems to be glitch in the programming, because when it failed again, I had to follow the same steps all over again to get it registered. I would highly recommend skipping this tablet and getting one that is not tied to any one company's operations, programming, or software.",8,2039
2296,1.0,"This is a great entry tablet, if you do not want to dish out a few hundred dollars you should look into a fire table.",8,1833
2297,1.0,"This tablet is small, compact and easy to handle. It's easy to figure out the main functions. My one complaint is that it does not support some big apps such as Dropbox or Google Drive.",15,1369
2298,2.0,This was a Christmas present. The person that received it was very happy with it.. She has other Kindles but this new one is an obvious improvement over the previous ones.,15,3776
2299,2.0,"The Fire tablet is great, we just bought our second. It's screen is pleanty big enough to see, but small enough to fit in my jacket pocket.",8,959
2300,1.0,"This tablet is perfect for my mom. She primarily uses it for playing games, the calendar and taking pictures. The camera is a decent camera for a 7"" tablet. Hopefully she'll use it to read books and magazines as well.",8,709
2301,1.0,It was too slow he didn't put any attention to it. Battery didn't last.,2,1084
2303,2.0,Give this product a 10 tons of great learning programs.,2,1754
2304,2.0,"Loved the Fire HD7 but the latest HD8 is sharper, faster and still handles great.",5,2476
2305,1.0,This tablet is very good for my daughter of age five.,2,1987
2306,2.0,I like the way I can read many books and magazines as well as play various games on my kindle.,8,338
2307,1.0,Video quality is very good. Works well with Amazon Prime Video and Music - no surprises there. Apps are VERY disappointing - many common apps are not available - even though there are Android versions! Not bad if you have modest expectations.,15,2128
2308,2.0,Goog tablet the only bad part is that you have to be creating a profile and thats where it gets complicated because when they sell u the tablet they saw its for kids,7,1480
2309,1.0,"Good product, great price. Big improvement over my first tablet.",8,862
2310,2.0,My grandson takes it on trips and he loves it. It's easy to use.,7,3471
2311,2.0,This is all around a great tablet. My 1yr old can use it with ease. Also love how we can change the profiles to suit adults as well. Would recommend to anyone and all ages.,2,3291
2312,2.0,This is a great tablet for the price! Love the pink color!,8,1028
2313,2.0,My daughter absolutely love her tablet and I love it to for her. It's very kids friendly,2,2604
2314,2.0,This is great for learning for little kids. Easy set up. in about a hours time my 3 yrs grandson new how to navigate through the whole system. Well made for kids in mind.,7,75
2315,2.0,Need to definitely get a memory card. Not enough memory to hold kids apps.,2,3447
2316,2.0,Purchased as a Christmas gift for my grandson. He loved it!,2,2237
2317,2.0,"Daughter uses it constantly for games, texting, Web surfing, and email. Great alternative to more expensive devices.",8,2585
2318,2.0,Easy to play and very helpful to learning for children's,7,605
2319,2.0,Granddaughter loves it these was her upgrade for her birthday,8,5
2320,1.0,Needed a tablet for games and apps for the elderly. Great choice,8,2016
2321,1.5,"I love these Tablets, but the charging ports aren't the best. I bought 3 for Christmas and my kids take excellent care of them. I also do NOT them touch the tablets while they are charging. They have only had their tablets since Christmas day and they won't charge. I highly recommend getting the protection warranty for this item.",2,1144
2322,1.0,"Great generic tablet for looking to keep kids occupied. Mine enjoy the FreeTime Unlimited, and the child restrictions are great for my needs.My only concern has been for the space available. I was amazed at how quickly they ate up 32 GB of space on apps.",2,953
2323,2.0,Awesome tablet with access to lots of apps. Great games and learning tools!,2,455
2324,2.0,This is my second kindle. Have a few more items to learn. But love it. Easy to get around the apps.,15,2879
2325,1.0,My daughter got this tablet for Christmas and is very happy with it. The parental controls are awesome and make me feel safe as a parent. Only complaint is that is doesn't come with set up instructions.,2,3220
2326,1.5,Battery dies after an hour...should last longer for the money. Will not bold charge.,7,188
2327,2.0,I bought this for my grandson and he loves it. great,2,1703
2328,2.0,Great for kids if you don't want to spend money on the IPAD.,2,3482
2330,2.0,Easy to play and very helpful to learning for children's,2,605
2331,1.0,This is a great tablet for basic needs.. internet.. video streaming.. games.. books... you dont need an ipad?.. get one of these.,8,3711
2332,2.0,I got this because it is almost impossible to break,2,1005
2333,2.0,The tablet was a great fit for my 21 month old toddler. She is able to watch episodes of her favorite cartoons and play some of the apps with assistance. I like that she will be able to use the tablet for years to come just by updating to more age appropriate apps.,2,2866
2334,2.0,i think the price is great the durability the easiness although you do need to spend money as well for extra better games and the charger breaks easily but u can use any android charger overall well worth the price i believe,2,3529
2335,2.0,My daughter loves it. Parental controls are simple makes it easy when monitoring what my kid is in to,2,2971
2336,2.0,"Bought this tablet for our 2 year old. She loves to watch videos of nursery rhymes and Bubble Guppies. I can finally get some housework done without interruption. So user friendly, even a 2 year old can figure it out!",2,1273
2337,1.0,"I love this solutions for my kids. I gave it a four star rating because in order to install Apps you just have to tap the icon. Well my Two year old and five year old went tap crazy, like a Kangaroo on a Pogo stick. Needless to say the ran out of room quickly. I tried to teach them to not launch apps that weren't installed but they still have a problem discerning what is installed and what isn't. Aside from this, it is a fantastic device for kids to play and learn with. I especially like the parental control features. I just wish they would put in a feature for controlling what gets installed.",2,3758
2338,1.0,"Tablet is great for kids and adult use. I purchased the tablet to use at school with students with disabilities. The tablet holds up well holds a charge throughout the week. The tablet offers games that do not require Wi-Fi or data. If you have a prime membership there are a lot of benefits when using the fire, for example free apps, free streaming movies & music, etc.",8,549
2339,2.0,"I previously purchased two of these for two other grandkids and they just love them and so does mom. She can set time limits, can limit access, and much more. Plus it comes with a two year guarantee , if the child breaks it, they will replace it. Did I mention that there is a sd expansion card slot to increase the storage capacity. These grandkids are 4 to 8 in age, but older kids would enjoy this also.",2,1162
2340,2.0,I hope that Azi will like to have her own entertainment instead of playing games on the cell phone.,2,3124
2341,2.0,This is a kid friendly tablet good for gaming and learning games as well. Glad we got it.,2,2997
2342,1.0,This is an upgrade for my wife as her old kindle wouldn't charge anymore. She likes the feel and the games plus reading material. It rolled over most of her games easily tried to get her to buy an iPad but she has all she needs on thus device,8,1046
2343,1.5,"It's great for beginners, like children, but very limiting for me. I can't use many apps because it doesn't allow me to use the Google play store.",8,1310
2344,1.0,"Good for convenience when other devices are tied up, but the keyboard lags a little slower than I would like.",2,3496
2345,2.0,This is a great tablet for children and really has an easy to use format. The apps work well and keep the kid entertained by not distracting them with the mechanics.,2,232
2346,2.0,"My mom bought the tablets first for my sisters for Christmas an then my 4 year old wanted one so I purchased one for her. She loves it uses it for games, Netflix, an she is home school so she is able to do her work on the tablet as well",2,86
2347,2.0,Great..I love it..Glad I got it..My nephew loves it.,7,2375
2350,1.0,"Bought this mostly as a backup.and to read a few books, since I have a larger cell phone and a back up. Used it occasionally may 40 or 50 hours of use till this week when I sent my laptop in for repairs. so I probably used it a tot this week. I was watching my 3rd Primetime video this week and it simply turned off. It will not turn on using any power trick such as safe mode. It is gone, It is toast. Bought it October 11, 2016 , It quit on February 9, 2015. My old Fire lasted 4 or 5 years with more use. it had stereo speakers, lasted a week on a charge not 2 or 3 days.Sturdier built. This is full of junk, I am not just offered more apps, it is constantly trying to add them. JUNK JUNK JUNK",15,2167
2351,1.5,Good for alittle ones for games and movies picture not so clear but not expensive,2,117
2352,1.0,"great kid friendly product, hours of enjoyment for all.",15,50
2353,2.0,I can lock the screen so he can't mess anything up while I'm playing him an educational video plus built in case to handle and accidents this tab is golden,2,3660
2355,1.0,"convenient, easy to use and grand kids all have one too.",8,1059
2356,2.0,"Easy to set up, great picture love it! Keeps my kids entertained and they love it also ....it was a gift.",15,1704
2357,1.0,I love to buy stuff at best buy Most of the employees are great at helping With everything i needEspecially JISSELA,2,572
2358,2.0,I can read just about any book that is published and not leave my house to go to the store and have to buy them.,8,2387
2359,2.0,It ended up being the most popular gift that she got it does a wonderful job for children,2,751
2360,2.0,My grandson loves it. Will be getting another one.,2,2528
2361,1.5,"These are great tablets for the kids and the price is wonderful with the warranty and the soft, yet bulky (a good thing in this instance) case. The only thing I wish, was that it could access the Google Play Store so my kids could watch the movies we have in our Google Play Movies account.",7,824
2362,1.0,Awseome tablet for toddler. I would recommend this tablet for all age groups.,7,2537
2363,2.0,It's a really good tablet for children good parental controls expandable up to 128 gigs I like that so it allowed me to download as many things for the children to utilize separate from the Internet all around is a good device,2,823
