,reviewId,itemId,userId,rating,sentiment_score_norm
943,1037,20,3533,5,4.0
944,1038,20,89,5,5.0
945,1039,20,1006,5,5.0
946,1040,20,147,4,4.0
947,1041,20,593,5,5.0
948,1042,20,3719,5,4.5
949,1043,20,3395,5,4.0
950,1044,20,1535,5,4.5
951,1045,20,489,5,3.0
952,1046,20,2676,4,3.5
953,1047,20,3806,5,4.0
954,1048,20,226,5,4.5
955,1049,20,1626,5,5.0
956,1050,20,1480,5,4.5
957,1051,20,1765,4,3.5
958,1052,20,3728,5,4.0
959,1053,20,1569,5,5.0
960,1054,20,2155,5,3.5
961,1055,20,1279,5,4.0
962,1056,20,226,5,4.0
963,1057,20,2723,4,4.0
964,1058,20,559,5,4.0
965,1059,20,2379,5,3.5
966,1060,20,1517,5,3.5
967,1061,20,1206,5,4.0
968,1062,20,1479,5,4.0
969,1063,20,606,5,3.5
970,1064,20,686,4,4.0
971,1065,20,1299,5,4.0
972,1066,20,265,3,3.5
973,1067,20,42,5,3.0
974,1068,20,2957,5,3.5
975,1069,20,2835,5,4.0
976,1070,20,1836,5,2.5
977,1071,20,1978,5,3.0
978,1072,20,3531,3,3.5
979,1073,20,3666,5,4.5
980,1074,20,624,5,4.0
981,1075,20,2626,5,3.5
982,1076,20,793,5,4.0
983,1077,20,3473,5,4.0
984,1078,20,1446,5,4.0
985,1079,20,589,5,3.5
986,1080,20,1353,5,3.5
987,1081,20,3165,4,3.5
988,1082,20,2604,4,3.5
989,1083,20,3199,5,4.0
990,1084,20,1671,5,4.5
991,1085,20,3345,5,5.0
992,1086,20,1819,5,3.5
993,1087,20,2280,4,2.5
994,1088,20,2210,5,3.5
995,1089,20,3472,5,3.0
996,1090,20,71,5,3.5
997,1091,20,1310,5,3.5
998,1092,20,945,5,4.0
999,1093,20,3460,5,4.0
1000,1094,20,1664,5,4.0
1001,1095,20,1875,2,2.0
1002,1096,20,3808,4,5.0
1003,1097,20,963,5,3.5
1004,1098,20,3491,5,5.0
1005,1099,20,1208,4,4.0
1006,1100,20,315,5,4.0
1007,1101,20,250,5,3.5
1008,1102,20,924,5,3.0
1009,1103,20,727,5,4.0
1010,1104,20,1949,5,3.5
1011,1105,20,1302,5,5.0
1012,1106,20,799,5,4.5
1013,1107,20,2749,5,5.0
1014,1108,20,824,4,3.5
1015,1109,20,2985,5,3.5
1016,1110,20,2564,2,3.0
1017,1111,20,1897,5,4.5
1018,1112,20,3737,4,4.5
1019,1113,20,2224,5,3.0
1020,1114,20,3436,5,4.0
1021,1115,20,2857,5,4.5
1022,1116,20,1137,5,4.0
1023,1117,20,3701,5,4.0
1024,1118,20,1709,5,3.0
1025,1119,20,471,5,3.5
1026,1120,20,1304,5,4.0
1027,1121,20,2467,5,4.0
1028,1122,20,1738,5,4.0
1029,1123,20,928,5,3.5
1030,1124,20,2544,5,3.5
1031,1125,20,1354,5,3.5
1032,1126,20,288,5,3.0
1033,1127,20,1921,4,3.5
1034,1128,20,3556,5,4.5
1035,1129,20,1447,5,3.5
1036,1130,20,960,5,4.5
1037,1131,20,3791,5,3.5
1038,1132,20,2994,5,4.0
1039,1133,20,2767,5,4.0
1040,1134,20,2260,4,4.0
1041,1135,20,903,5,3.0
1042,1136,20,3209,5,4.5
1043,1137,20,675,5,4.0
1044,1138,20,2308,4,4.0
1045,1139,20,3355,4,4.0
1046,1140,20,3036,5,5.0
1047,1141,20,3204,5,4.5
1048,1142,20,1692,5,2.5
1049,1143,20,3627,5,5.0
1050,1144,20,1387,5,4.0
1051,1145,20,2797,5,4.0
1052,1146,20,121,5,3.0
1053,1147,20,900,5,5.0
1054,1148,20,1378,5,4.0
1055,1149,20,2437,5,4.5
1056,1150,20,3451,4,3.0
1057,1151,20,1607,4,4.0
1058,1152,20,2213,5,3.0
1059,1153,20,2000,5,3.0
1060,1154,20,1271,4,4.0
1061,1155,20,1397,5,5.0
1062,1156,20,582,4,3.0
1063,1157,20,3526,3,3.0
1064,1158,20,2805,4,4.0
1065,1159,20,2295,5,3.5
1066,1160,20,2972,5,5.0
1067,1161,20,975,4,5.0
1068,1162,20,1732,4,3.5
1069,1163,20,3398,5,4.0
1070,1164,20,1334,5,3.5
1071,1165,20,3680,5,3.5
1072,1166,20,2955,4,3.5
1073,1167,20,2372,4,3.5
1074,1168,20,618,5,4.0
1075,1169,20,2733,5,5.0
1076,1170,20,773,5,3.5
1077,1171,20,2454,5,4.5
1078,1172,20,1145,2,5.0
1079,1173,20,1494,5,3.5
1080,1174,20,3526,5,4.5
1081,1175,20,2571,5,4.0
1082,1176,20,3254,5,4.0
1083,1177,20,1414,4,5.0
1084,1178,20,2467,4,4.0
1085,1179,20,82,5,4.0
1086,1180,20,3551,5,4.0
1087,1181,20,2358,5,4.5
1088,1182,20,1506,4,3.5
1089,1183,20,3760,5,4.5
1090,1184,20,1015,5,3.5
1091,1185,20,2464,5,4.5
1092,1186,20,3486,5,5.0
1093,1187,20,850,5,4.5
1094,1188,20,1001,5,4.5
1095,1189,20,1508,4,4.0
1096,1190,20,3476,5,4.0
1097,1191,20,136,5,4.0
1098,1192,20,814,5,4.0
1099,1193,20,2217,5,3.0
1100,1194,20,1055,4,4.5
1101,1195,20,1116,5,5.0
1102,1196,20,2055,5,3.0
1103,1197,20,3113,5,5.0
1104,1198,20,2710,4,3.0
1105,1199,20,308,5,3.5
1106,1200,20,3610,5,4.5
1107,1201,20,1726,4,4.0
1108,1202,20,2831,5,4.5
1109,1203,20,3643,5,5.0
1110,1204,20,3520,5,3.5
1111,1205,20,2123,5,4.0
1112,1206,20,3580,5,3.5
1113,1207,20,1758,5,3.0
1114,1208,20,2966,5,4.0
1115,1209,20,3331,5,4.0
1116,1210,20,3526,4,4.5
1117,1211,20,774,4,3.5
1118,1212,20,736,5,3.5
1119,1213,20,3399,5,3.5
1120,1214,20,1554,4,4.0
1121,1215,20,1784,5,4.0
1122,1216,20,579,5,3.5
1123,1217,20,3069,5,4.0
1124,1218,20,3249,5,4.5
1125,1219,20,1600,5,3.0
1126,1220,20,1350,5,4.5
1127,1221,20,3260,5,5.0
1128,1222,20,911,5,3.0
1129,1223,20,3403,4,4.0
1130,1224,20,687,5,4.0
1131,1225,20,1430,5,3.5
1132,1226,20,3003,5,4.0
1133,1227,20,988,5,5.0
1134,1228,20,3700,5,3.5
1135,1229,20,2511,3,3.5
1136,1230,20,2129,5,4.5
1137,1231,20,3205,5,4.0
1138,1232,20,1774,5,4.5
1139,1233,20,2885,5,5.0
1140,1234,20,3738,5,4.0
1141,1235,20,1211,5,5.0
1142,1236,20,1761,5,3.0
1143,1237,20,3364,5,4.0
1144,1238,20,3056,5,4.5
1145,1239,20,3706,5,3.5
1146,1240,20,312,4,4.0
1147,1241,20,1810,5,4.0
1148,1242,20,133,4,4.5
1149,1243,20,3077,5,5.0
1150,1244,20,3608,5,4.0
1151,1245,20,3798,5,4.0
1152,1246,20,2320,5,3.5
1153,1247,20,1736,4,4.5
1154,1248,20,2950,5,5.0
1155,1249,20,1102,5,3.5
1156,1250,20,2066,4,4.5
1157,1251,20,1469,3,4.0
1158,1252,20,2981,5,4.0
1159,1253,20,134,5,4.5
1160,1254,20,41,5,4.5
1161,1255,20,44,5,3.5
1162,1256,20,1395,4,3.5
1163,1257,20,875,5,4.5
1164,1258,20,1921,5,3.5
1165,1259,20,2219,4,4.0
1166,1260,20,125,5,4.5
1167,1261,20,3123,5,3.5
1168,1262,20,424,5,4.0
1169,1263,20,10,5,5.0
1170,1264,20,1979,5,3.0
1171,1265,20,3112,4,4.0
1172,1266,20,3420,4,3.0
1173,1267,20,3602,5,4.0
1174,1268,20,771,5,4.0
1175,1269,20,3480,5,3.5
1176,1270,20,1044,5,4.0
1177,1271,20,872,4,4.0
1178,1272,20,1463,5,3.5
1179,1273,20,1740,4,3.5
1180,1274,20,791,5,5.0
1181,1275,20,1966,5,3.5
1182,1276,20,138,4,2.5
1183,1277,20,1830,5,2.5
1184,1278,20,586,5,3.5
1185,1279,20,629,5,4.0
1186,1280,20,3206,5,4.5
1187,1281,20,1390,5,3.5
1188,1282,20,1428,5,5.0
1189,1283,20,3059,5,3.5
1190,1284,20,1662,5,3.5
1191,1285,20,2522,5,4.0
1192,1286,20,2349,5,4.5
1193,1287,20,994,5,3.5
1194,1288,20,1980,5,4.0
1195,1289,20,328,5,4.0
1196,1290,20,2228,5,3.0
1197,1291,20,403,4,4.0
1198,1292,20,2339,5,4.0
1199,1293,20,2383,3,3.5
1200,1294,20,866,5,5.0
1201,1295,20,374,5,3.5
1202,1296,20,346,5,4.0
1203,1297,20,1874,5,3.5
1204,1298,20,3584,5,5.0
1205,1299,20,1588,5,4.5
1206,1300,20,2110,5,4.0
1207,1301,20,3031,5,3.0
1208,1302,20,3338,5,4.0
1209,1303,20,3289,5,2.5
1210,1304,20,176,5,5.0
1211,1305,20,2486,5,4.5
1212,1306,20,2021,5,4.5
1213,1307,20,3255,5,4.5
1214,1308,20,324,5,3.0
1215,1309,20,3214,5,5.0
1216,1310,20,1327,5,4.5
1217,1311,20,3800,5,5.0
1218,1312,20,877,5,5.0
1219,1313,20,111,5,3.0
1220,1314,20,3200,4,3.5
1221,1315,20,3332,5,2.5
1222,1316,20,843,5,4.0
1223,1317,20,648,5,4.0
1224,1318,20,3370,5,4.5
1225,1319,20,3782,5,4.0
1226,1320,20,3407,5,4.5
1227,1321,20,1504,5,4.5
1228,1322,20,127,5,4.0
1229,1323,20,2309,5,4.0
1230,1324,20,1258,5,4.0
1231,1325,20,1256,5,4.0
1232,1326,20,3783,4,3.5
1233,1327,20,1075,5,4.5
1234,1328,20,3237,5,4.0
1235,1329,20,45,5,5.0
1236,1330,20,611,5,5.0
1237,1331,20,2817,5,3.5
1238,1332,20,2496,5,4.5
1239,1333,20,289,5,5.0
1240,1334,20,1007,5,4.0
1241,1335,20,135,5,3.5
1242,1336,20,3443,4,4.5
1243,1337,20,1576,5,4.5
1244,1338,20,1092,5,4.0
1245,1339,20,685,5,3.5
1246,1340,20,3669,2,3.0
1247,1341,20,1116,5,4.5
1248,1342,20,3354,5,4.0
1249,1343,20,2741,5,4.5
1250,1344,20,171,5,3.5
1251,1345,20,2645,5,5.0
1252,1346,20,3411,5,4.5
1253,1347,20,3333,5,4.0
1254,1348,20,992,4,2.5
1255,1349,20,1834,5,4.5
1256,1350,20,557,3,4.0
1257,1351,20,3005,5,4.0
1258,1352,20,2370,5,4.0
1259,1353,20,2723,4,4.0
1260,1354,20,3499,5,4.5
1261,1355,20,1596,5,3.5
1262,1356,20,1770,4,3.0
1263,1357,20,638,5,4.5
1264,1358,20,1616,5,5.0
1265,1359,20,2137,5,4.5
1266,1360,20,2563,5,4.5
1267,1361,20,1742,5,4.0
1268,1362,20,1621,4,4.5
1269,1363,20,2380,5,3.5
1270,1364,20,443,5,3.5
1271,1365,20,367,5,5.0
1272,1366,20,1101,5,4.0
1273,1367,20,3415,5,4.0
1274,1368,20,1525,4,3.0
1275,1369,20,1267,5,4.0
1276,1370,20,1479,5,4.0
1277,1371,20,3750,5,4.0
1278,1372,20,3718,5,3.0
1279,1373,20,275,5,4.5
1280,1374,20,592,5,4.5
1281,1375,20,1914,5,3.5
1282,1376,20,2449,4,4.5
1283,1377,20,2443,5,4.0
1284,1378,20,1842,5,4.5
1285,1379,20,3271,5,3.5
1286,1380,20,2318,5,4.5
1287,1381,20,2419,5,4.0
1288,1382,20,1739,5,4.0
1289,1383,20,3527,5,5.0
1290,1384,20,1694,5,3.5
1291,1385,20,2529,5,4.0
1292,1386,20,3503,5,4.5
1293,1387,20,1706,5,4.0
1294,1388,20,1710,4,3.5
1295,1389,20,2616,4,5.0
1296,1390,20,2483,5,4.5
1297,1391,20,1499,5,4.0
1298,1392,20,1976,3,2.5
1299,1393,20,428,4,4.5
1300,1394,20,2043,5,3.0
1301,1395,20,2105,5,4.0
1302,1396,20,3686,5,4.0
1303,1397,20,1717,5,5.0
1304,1398,20,2175,5,3.5
1305,1399,20,3009,4,4.0
1306,1400,20,3400,5,3.5
1307,1401,20,1995,3,3.0
1308,1402,20,2583,5,4.0
1309,1403,20,3595,5,4.0
1310,1404,20,140,4,4.0
1311,1405,20,1219,5,4.0
1312,1406,20,3371,5,3.5
1313,1407,20,3192,4,3.0
1314,1408,20,2374,5,4.0
1315,1409,20,2521,1,2.5
1316,1410,20,886,5,4.0
1317,1411,20,442,5,4.0
1318,1412,20,1640,5,3.0
1319,1413,20,2122,5,4.0
1320,1414,20,3763,5,3.0
1321,1415,20,893,5,4.0
1322,1416,20,2744,5,2.5
1323,1417,20,347,5,4.5
1324,1418,20,324,3,3.5
1325,1419,20,2437,5,3.0
1326,1420,20,527,5,3.5
1327,1421,20,278,5,4.0
1328,1422,20,2423,5,4.0
1329,1423,20,2127,5,4.0
1330,1424,20,2319,5,5.0
1331,1425,20,2865,5,2.5
1332,1426,20,1039,5,4.5
1333,1427,20,1004,4,4.5
1334,1428,20,349,4,3.0
1335,1429,20,37,5,3.5
1336,1430,20,2130,5,3.5
1337,1431,20,2492,5,3.5
1338,1432,20,63,5,4.0
1339,1433,20,2817,5,5.0
1340,1434,20,2821,5,4.5
1341,1435,20,2209,5,4.0
1342,1436,20,904,5,3.5
1343,1437,20,1652,4,5.0
1344,1438,20,324,5,5.0
1345,1439,20,1910,5,4.0
1346,1440,20,968,5,3.5
1347,1441,20,2817,5,3.5
1348,1442,20,375,5,5.0
1349,1443,20,3412,4,3.5
1350,1444,20,280,5,4.0
1351,1445,20,3316,5,3.5
1352,1446,20,147,5,4.0
1353,1447,20,1017,5,4.0
1354,1448,20,3318,3,3.5
1355,1449,20,2060,3,2.5
1356,1450,20,425,4,3.5
1357,1451,20,2552,5,3.5
1358,1452,20,2496,5,4.0
1359,1453,20,172,5,4.0
1360,1454,20,1942,5,4.0
1361,1455,20,3407,5,4.5
1362,1456,20,568,5,4.0
1363,1457,20,1194,5,4.5
1364,1458,20,2271,4,3.5
1365,1459,20,3601,5,4.0
1366,1460,20,1161,5,4.0
1367,1461,20,1922,4,3.5
1368,1462,20,2541,5,3.5
1369,1463,20,2172,5,4.0
1370,1464,20,3461,5,4.0
1371,1465,20,1368,4,3.0
1372,1466,20,3299,5,4.5
1373,1467,20,2178,5,3.5
1374,1468,20,3557,5,5.0
1375,1469,20,291,5,5.0
1376,1470,20,3564,4,3.5
1377,1471,20,3098,5,3.5
1378,1472,20,864,5,4.5
1379,1473,20,2176,5,3.0
1380,1474,20,3002,5,4.0
1381,1475,20,1408,5,4.0
1382,1476,20,1202,5,3.5
1383,1477,20,494,5,3.5
1384,1478,20,3702,5,4.0
1385,1479,20,2414,5,3.5
1386,1480,20,2302,4,4.0
1387,1481,20,3105,5,4.0
1388,1482,20,3504,5,3.5
1389,1483,20,2035,5,4.0
1390,1484,20,666,5,5.0
1391,1485,20,3455,5,3.5
1392,1486,20,2437,5,4.0
1393,1487,20,3609,2,2.0
1394,1488,20,2112,5,4.0
1395,1489,20,2568,5,3.5
1396,1490,20,916,5,3.5
1397,1491,20,2687,5,4.5
1398,1492,20,228,5,4.0
1399,1493,20,421,5,4.0
1400,1494,20,226,5,4.5
1401,1495,20,2087,5,4.5
1402,1496,20,1943,4,3.0
1403,1497,20,1342,5,4.5
1404,1498,20,3182,5,4.0
1405,1499,20,2862,4,5.0
1406,1500,20,460,5,3.5
1407,1501,20,2429,5,4.5
1408,1502,20,2303,5,3.5
1409,1503,20,873,5,4.0
1410,1504,20,1617,5,4.5
1411,1505,20,3429,5,4.0
1412,1506,20,2878,5,4.0
1413,1507,20,1445,5,3.5
1414,1508,20,371,2,2.5
1415,1509,20,1273,5,4.0
1416,1510,20,330,5,3.5
1417,1511,20,2409,5,5.0
1418,1512,20,323,4,3.0
1419,1513,20,1448,5,3.5
1420,1514,20,3195,5,3.5
1421,1515,20,1297,5,3.0
1422,1516,20,3227,5,3.5
1423,1517,20,605,5,3.5
1424,1518,20,1808,4,4.0
1425,1519,20,2723,4,4.5
1426,1520,20,3507,5,3.0
1427,1521,20,889,5,4.5
1428,1522,20,190,5,3.0
1429,1523,20,3634,4,4.0
1430,1524,20,2945,3,4.0
1431,1525,20,3808,4,3.5
1432,1526,20,1481,5,4.0
1433,1527,20,226,5,4.0
1434,1528,20,3176,5,4.0
1435,1529,20,899,5,5.0
1436,1530,20,3466,5,4.0
1437,1531,20,931,4,4.5
1438,1532,20,1087,5,4.0
1439,1533,20,2286,5,3.5
1440,1534,20,2929,5,5.0
1441,1535,3,3505,5,4.0
1442,1536,3,1468,5,3.5
1443,1537,3,1938,5,4.5
1444,1538,3,2898,5,3.5
1445,1539,3,1912,5,4.0
1446,1540,3,226,5,3.5
1447,1541,3,2543,3,4.5
1448,1542,3,2307,5,3.0
1449,1543,3,3216,5,3.5
1450,1544,3,2677,5,3.5
1451,1545,3,583,5,4.5
1452,1546,3,1290,5,3.5
1453,1547,3,1750,5,3.5
1454,1548,3,3622,5,3.5
1455,1549,3,708,5,2.0
1456,1550,3,2327,5,3.5
1457,1551,3,3363,5,4.0
1458,1552,3,1729,5,5.0
1459,1553,3,3099,5,3.5
1460,1554,3,3485,5,3.5
1461,1555,3,1025,5,4.0
1462,1556,3,496,4,4.5
1463,1557,16,359,4,4.5
1464,1558,16,1388,5,3.5
1465,1559,16,1421,4,5.0
1466,1560,9,3512,5,4.0
1467,1561,16,2012,5,4.0
1468,1562,16,1648,3,3.5
1469,1563,16,76,5,5.0
1470,1564,16,490,5,3.5
1471,1565,4,1296,5,3.5
1472,1566,16,1636,5,4.5
1473,1568,4,3061,5,4.5
1474,1569,16,3552,5,4.0
1475,1571,9,1078,5,4.0
1476,1572,16,2061,5,4.0
1477,1573,7,1939,4,4.0
1478,1574,7,1825,1,3.5
1479,1575,4,1738,5,3.5
1480,1576,7,1257,5,3.5
1481,1577,16,3291,1,2.5
1482,1578,9,2497,4,2.5
1483,1579,7,2008,5,4.5
1484,1581,4,2199,5,3.5
1485,1582,7,2028,5,3.5
1486,1583,16,791,5,4.0
1487,1584,16,2008,5,4.5
1488,1585,7,3458,5,3.5
1489,1586,4,543,2,4.0
1490,1587,16,3308,5,5.0
1491,1588,4,717,5,4.0
1492,1589,4,3510,5,3.5
1493,1590,16,3513,4,4.0
1494,1591,16,2596,5,3.5
1495,1592,16,2151,4,3.0
1496,1593,16,3247,5,5.0
1497,1595,7,3775,5,3.5
1498,1596,9,443,4,3.5
1499,1597,16,2162,5,4.5
1500,1598,16,3611,5,4.0
1501,1599,4,253,3,2.5
1502,1600,16,1500,4,3.5
1503,1601,9,2315,5,5.0
1504,1602,4,2673,5,3.5
1505,1603,16,1581,5,3.5
1506,1604,4,722,5,4.0
1507,1605,16,2124,5,4.5
1508,1606,7,1245,5,3.5
1509,1607,16,2839,5,3.5
1510,1608,16,1536,5,3.5
1511,1609,9,1464,4,3.0
1512,1610,16,3776,5,4.0
1513,1611,9,1479,5,3.0
1514,1612,16,1170,5,4.0
1515,1613,16,348,5,4.0
1516,1614,9,3684,5,4.0
1517,1615,4,2203,4,4.0
1518,1616,4,2258,5,4.0
1519,1617,16,720,3,3.0
1520,1618,16,3233,5,4.0
1521,1619,10,3454,4,4.0
1522,1620,16,3186,5,5.0
1523,1622,4,3357,4,5.0
1524,1623,16,1643,5,3.5
1525,1624,4,2901,4,3.5
1526,1625,7,3803,5,3.5
1527,1626,9,3,4,4.0
1528,1627,16,3725,4,3.5
1529,1628,7,2479,4,3.5
1530,1629,9,2457,4,4.5
1531,1630,9,461,4,4.0
1532,1631,4,2725,5,5.0
1533,1632,16,1532,5,4.5
1534,1634,7,3118,5,4.0
1535,1635,4,1146,5,4.0
1536,1636,16,2765,5,4.0
1537,1637,4,2233,5,4.0
1538,1638,16,1996,4,4.0
1539,1639,16,664,4,5.0
1540,1640,4,3765,1,3.0
1541,1641,16,723,5,4.0
1542,1642,4,3682,5,4.0
1543,1643,16,905,5,3.5
1544,1644,16,2551,5,3.5
1545,1645,16,1105,5,5.0
1546,1646,16,237,5,4.0
1547,1647,6,1699,5,5.0
1548,1648,4,838,5,4.0
1549,1649,7,2205,4,4.0
1550,1650,4,985,5,3.5
1551,1651,16,1030,4,4.0
1552,1653,4,2593,4,4.0
1553,1654,4,1223,4,3.5
1554,1655,4,1502,5,5.0
1555,1656,10,570,5,4.0
1556,1657,4,512,5,4.0
1557,1658,16,3715,5,3.5
1558,1659,16,1345,4,2.5
1559,1660,4,794,5,3.5
1560,1661,16,2155,5,4.5
1561,1662,4,1915,5,4.0
1562,1663,6,272,4,3.5
1563,1664,4,2590,4,4.5
1564,1665,7,1184,5,3.5
1565,1667,7,1565,5,5.0
1566,1668,16,475,5,3.5
1567,1669,16,162,5,4.0
1568,1670,4,3579,5,3.5
1569,1671,4,1399,5,5.0
1570,1672,9,1638,5,3.5
1571,1673,9,848,5,3.5
1572,1674,16,529,5,4.0
1573,1675,16,1947,4,4.5
1574,1676,7,119,2,2.5
1575,1677,4,548,5,4.5
1576,1678,4,2817,5,4.5
1577,1680,16,3544,3,2.5
1578,1681,16,1570,5,4.5
1579,1682,16,3650,5,4.0
1580,1683,16,656,5,5.0
1581,1684,16,497,5,4.0
1582,1685,16,2494,4,4.0
1583,1686,7,3575,4,3.0
1584,1687,4,324,3,3.0
1585,1688,4,2044,4,3.5
1586,1689,9,1688,5,4.5
1587,1690,4,423,5,4.0
1588,1691,4,2321,5,4.0
1589,1692,7,2297,3,2.5
1590,1693,9,3762,5,4.0
1591,1694,4,1693,5,4.5
1592,1695,16,1939,4,4.0
1593,1696,16,2766,5,5.0
1594,1697,16,2599,4,4.5
1595,1698,16,3705,5,3.0
1596,1699,4,2410,5,4.5
1597,1700,4,1590,4,3.5
1598,1701,4,3253,5,3.5
1599,1702,6,2098,5,4.0
1600,1704,16,1580,5,3.0
1601,1705,4,2006,4,4.0
1602,1706,16,444,5,3.5
1603,1707,4,3714,5,4.5
1604,1709,16,3677,5,3.5
1605,1710,16,3080,5,4.0
1606,1711,7,2390,5,4.0
1607,1712,9,227,5,4.0
1608,1713,10,3413,4,3.5
1609,1714,4,652,5,4.5
1610,1715,16,3296,5,4.5
1611,1716,16,1997,5,5.0
1612,1717,4,442,5,4.5
1613,1718,9,2063,5,3.5
1614,1719,16,3435,5,4.0
1615,1720,16,3729,5,4.0
1616,1721,16,2674,5,5.0
1617,1722,16,1658,5,3.0
1618,1723,9,758,5,4.5
1619,1724,4,2967,4,3.5
1620,1725,16,2848,5,4.0
1621,1726,4,1422,4,5.0
1622,1727,16,1697,4,4.0
1623,1728,6,196,4,4.0
1624,1729,16,2987,5,3.5
1625,1730,16,2369,5,3.0
1626,1731,4,3497,3,4.0
1627,1732,16,942,4,3.5
1628,1733,9,2743,5,3.5
1629,1734,16,3087,5,4.5
1630,1735,6,1443,1,2.0
1631,1736,9,3302,5,4.5
1632,1737,7,2025,3,3.5
1633,1738,16,3269,4,3.0
1634,1739,9,1419,5,4.5
1635,1740,16,3362,3,5.0
1636,1741,4,2328,5,3.5
1637,1742,16,1093,5,4.5
1638,1744,16,1048,5,3.0
1639,1745,16,1308,5,3.5
1640,1746,16,3720,4,4.0
1641,1747,16,1078,5,4.0
1642,1748,4,2344,5,4.5
1643,1749,7,249,5,4.0
1644,1750,16,3304,5,3.5
1645,1751,4,3456,5,5.0
1646,1752,4,1254,4,3.5
1647,1753,16,3256,5,4.5
1648,1754,7,2951,5,4.0
1649,1755,7,2776,5,3.5
1650,1756,16,3094,5,3.0
1651,1757,4,2915,4,3.0
1652,1758,4,2099,4,4.0
1653,1759,16,91,5,3.5
1654,1760,16,146,5,3.5
1655,1761,4,2698,4,4.0
1656,1762,6,3507,5,4.5
1657,1763,4,1906,3,3.5
1658,1764,9,3569,4,3.0
1659,1765,10,1531,4,4.5
1660,1766,9,690,5,3.5
1661,1767,16,3581,5,3.5
1662,1768,4,399,5,3.5
1663,1769,4,782,4,3.5
1664,1770,7,3535,5,4.0
1665,1771,16,573,5,4.5
1666,1772,16,834,5,5.0
1667,1773,16,249,5,4.0
1668,1774,4,2026,4,4.0
1669,1775,9,2701,4,5.0
1670,1776,4,2748,5,4.5
1671,1777,4,552,5,4.0
1672,1778,9,626,5,3.5
1673,1779,16,3017,3,4.5
1674,1780,16,3603,1,2.5
1675,1781,16,982,4,4.0
1676,1782,4,2292,5,5.0
1677,1783,4,1959,5,5.0
1678,1784,16,3727,5,3.5
1679,1785,16,1257,5,3.5
1680,1786,4,2773,5,4.5
1681,1787,9,2872,5,3.5
1682,1788,16,234,5,2.5
1683,1789,16,442,5,3.5
1684,1790,7,2691,4,4.0
1685,1791,7,3464,5,4.0
1686,1793,9,2807,4,4.5
1687,1794,6,1993,5,5.0
1688,1795,16,92,5,3.5
1689,1796,4,3532,5,3.5
1690,1797,9,766,4,2.5
1691,1798,9,3783,4,4.0
1692,1799,16,912,5,4.0
1693,1800,16,3548,5,4.0
1694,1801,9,2695,4,4.0
1695,1802,16,3137,5,4.5
1696,1803,4,3385,5,3.0
1697,1804,16,498,4,4.5
1698,1805,16,31,5,3.5
1699,1806,7,161,5,3.5
1700,1807,6,2537,4,4.0
1701,1808,4,1709,5,3.5
1702,1809,4,3814,5,4.0
1703,1810,16,1033,1,3.0
1704,1811,16,3671,5,4.0
1705,1812,16,2612,4,4.5
1706,1813,16,563,5,4.0
1707,1814,4,3758,5,3.5
1708,1815,7,1185,5,4.0
1709,1816,16,2597,4,3.5
1710,1817,16,2613,5,4.0
1711,1818,6,772,4,5.0
1712,1819,4,743,5,5.0
1713,1820,4,3727,5,4.0
1714,1821,16,3158,4,4.5
1715,1822,10,1141,5,4.0
1716,1823,7,1030,4,4.0
1717,1824,4,1175,5,4.5
1718,1825,4,3406,5,3.5
1719,1826,4,109,5,5.0
1720,1827,16,3711,5,4.5
1721,1828,6,657,5,4.0
1722,1829,7,182,5,4.0
1723,1830,9,2524,5,4.0
1724,1831,4,554,4,3.0
1725,1832,16,1737,4,4.0
1726,1833,9,269,4,4.0
1727,1834,16,950,4,3.5
1728,1835,4,1286,5,4.0
1729,1836,9,604,5,4.5
1730,1837,4,1619,5,4.5
1731,1838,4,2905,1,3.5
1732,1839,16,1632,4,4.5
1733,1840,16,1518,4,3.5
1734,1842,16,2090,5,4.5
1735,1843,4,2048,3,3.5
1736,1844,9,2545,5,3.5
1737,1845,9,3143,4,3.5
1738,1846,16,1484,5,4.5
1739,1847,4,1623,5,4.0
1740,1848,7,1117,4,4.0
1741,1849,10,3030,4,3.0
1742,1850,4,1498,5,4.0
1743,1851,4,3510,5,3.5
1744,1852,7,942,4,3.5
1745,1853,9,3248,5,4.0
1746,1854,7,3184,5,4.5
1747,1855,16,791,5,4.0
1748,1856,7,1351,5,3.0
1749,1857,9,3657,4,4.5
1750,1858,4,329,4,5.0
1751,1859,9,3814,3,3.5
1752,1860,4,3190,4,3.5
1753,1861,4,3614,5,3.0
1754,1862,4,3804,4,4.0
1755,1863,4,1781,5,4.5
1756,1864,16,2288,4,5.0
1757,1865,16,1240,5,5.0
1758,1866,16,1209,5,4.0
1759,1867,16,24,5,3.5
1760,1868,4,393,5,4.0
1761,1869,16,2614,5,3.5
1762,1870,7,1458,5,3.5
1763,1871,9,382,5,4.0
1764,1872,6,1324,5,4.0
1765,1873,16,2768,5,3.5
1766,1874,16,417,5,5.0
1767,1875,16,3140,5,4.0
1768,1876,4,3484,5,4.0
1769,1877,4,2580,4,4.0
1770,1878,7,2925,5,3.5
1771,1879,4,1370,4,4.0
1772,1880,16,226,5,3.0
1773,1881,16,3502,3,3.5
1774,1882,7,3663,4,4.0
1775,1883,4,139,5,5.0
1776,1884,7,1527,5,4.0
1777,1885,9,3117,4,4.5
1778,1886,16,1290,4,4.0
1779,1887,7,348,5,4.0
